Orthogroup	Euclidium_syriacum	Conringia_planisiliqua
OG0006653	ESY9_g45272_DN3_SP0_c0.t1	CP4_g24892_DN3_SP0_c.t1
OG0006654	ESY9_g45253_DN3_SP8_c0.t1	CP4_g24900_DN3_SP8_c.t1
OG0006655	ESY9_g45249_DN3_SP0_c0.t1	CP4_g24903_DN3_SP3_c.t1
OG0006656	ESY2_g34370_DN3_SP0_c11.t1	CP13_g19185_DN3_SP0_c.t1, CP2_g49762_DN3_SP0_c.t1
OG0006657	ESY9_g45234_DN3_SP8_c0.t1	CP4_g24913_DN3_SP8_c.t1
OG0006658	ESY9_g45162_DN3_SP8_c0.t1	CP4_g24924_DN3_SP8_c.t1
OG0006659	ESY9_g45152_DN3_SP0_c0.t1	CP4_g24931_DN3_SP1_c.t1
OG0006660	ESY9_g44865_DN3_SP6_c0.t1	CP4_g24980_DN3_SP4_c.t1
OG0006661	ESY9_g44821_DN3_SP5_c0.t1	CP4_g24991_DN3_SP6_c.t1
OG0006662	ESY9_g44800_DN3_SP0_c0.t1	CP4_g25000_DN2_SP0_c.t1
OG0006663	ESY9_g44593_DN3_SP0_c0.t1	CP4_g25053_DN3_SP3_c.t1
OG0006664	ESY7_g16115_DN3_SP7_c0.t1	CP19_g18450_DN3_SP2_c.t1, CP11_g31804_DN3_SP7_c.t1
OG0006665	ESY7_g16325_DN2_SP0_c0.t1	CP11_g31862_DN2_SP0_c.t1
OG0006666	ESY18_g63139_DN3_SP8_c0.t1	CP20_g4391_DN3_SP8_c.t1
OG0006667	ESY18_g63144_DN3_SP8_c0.t1	CP20_g4390_DN3_SP8_c.t1
OG0006668	ESY7_g16889_DN3_SP5_c0.t1	CP8_g54416_DN3_SP5_c.t1
OG0006669	ESY8_g59884_DN3_SP8_c0.t1	CP16_g54753_DN3_SP8_c.t1, CP6_g8277_DN3_SP0_c.t1
OG0006670	ESY8_g59867_DN3_SP8_c0.t1	CP16_g54760_DN3_SP8_c.t1
OG0006671	ESY8_g59828_DN2_SP0_c0.t1	CP16_g54786_DN3_SP0_c.t1
OG0006672	ESY8_g59771_DN3_SP1_c0.t1	CP16_g54813_DN2_SP0_c.t1, CP16_g54816_DN3_SP4_c.t1
OG0006673	ESY8_g59747_DN3_SP0_c0.t1	CP16_g54827_DN3_SP0_c.t1
OG0006674	ESY8_g59720_DN3_SP0_c0.t1	CP16_g54845_DN3_SP0_c.t1
OG0006675	ESY8_g59566_DN3_SP8_c0.t1	CP16_g55007_DN3_SP8_c.t1
OG0006676	ESY8_g59251_DN3_SP8_c0.t1	CP18_g12478_DN3_SP8_c.t1
OG0006677	ESY8_g59394_DN3_SP7_c5.t1	CP16_g55178_DN3_SP8_c.t1
OG0006678	ESY16_g62570_DN3_SP2_c0.t1	CP19_g18002_DN3_SP7_c.t1
OG0006679	ESY13_g57633_DN3_SP8_c0.t1	CP19_g18188_DN3_SP8_c.t1
OG0006680	ESY9_g43269_DN3_SP0_c6.t1	CP7_g44463_DN3_SP2_c.t1
OG0006681	ESY14_g20153_DN3_SP0_c0.t1	CP7_g44500_DN1_SP0_c.t1
OG0006682	ESY14_g20157_DN3_SP0_c0.t1	CP7_g44504_DN3_SP2_c.t1
OG0006683	ESY25_g62807_DN2_SP0_c0.t1	CP20_g4079_DN3_SP0_c.t1
OG0006684	ESY3_g29280_DN3_SP7_c0.t1	CP20_g4142_DN3_SP7_c.t1
OG0006685	ESY2_g37668_DN3_SP4_c0.t1	CP1_g38162_DN3_SP4_c.t1
OG0006686	ESY18_g63604_DN3_SP8_c0.t1	CP20_g4325_DN3_SP8_c.t1
OG0006687	ESY18_g63603_DN3_SP8_c0.t1	CP20_g4326_DN3_SP7_c.t1
OG0006688	ESY10_g15288_DN3_SP8_c0.t1	CP2_g48530_DN3_SP8_c.t1
OG0006689	ESY10_g15464_DN3_SP0_c0.t1	CP2_g48580_DN3_SP2_c.t1
OG0006690	ESY13_g57604_DN3_SP7_c0.t1	CP19_g18209_DN3_SP7_c.t1
OG0006691	ESY10_g15509_DN3_SP6_c0.t1	CP2_g48595_DN3_SP6_c.t1
OG0006692	ESY10_g15519_DN3_SP1_c0.t1	CP2_g48599_DN3_SP5_c.t1
OG0006693	ESY10_g15594_DN3_SP4_c0.t1	CP2_g48612_DN3_SP5_c.t1
OG0006694	ESY15_g64580_DN2_SP0_c0.t1	CP2_g48623_DN3_SP0_c.t1
OG0006695	ESY11_g54779_DN3_SP0_c0.t1	CP10_g43531_DN3_SP0_c.t1
OG0006696	ESY11_g54852_DN3_SP8_c0.t1	CP12_g29870_DN3_SP8_c.t1
OG0006697	ESY11_g54893_DN3_SP0_c0.t1, ESY11_g54894_DN3_SP0_c0.t1	CP12_g29858_DN3_SP0_c.t1
OG0006698	ESY11_g54895_DN3_SP8_c0.t1	CP12_g29857_DN3_SP8_c.t1
OG0006699	ESY10_g14740_DN3_SP0_c0.t1	CP5_g1814_DN3_SP0_c.t1
OG0006700	ESY12_g51648_DN2_SP0_c0.t1	CP4_g24051_DN3_SP1_c.t1
OG0006701	ESY12_g51662_DN3_SP0_c0.t1	CP4_g24058_DN3_SP0_c.t1
OG0006702	ESY12_g51664_DN2_SP0_c0.t1	CP4_g24059_DN1_SP5_c.t1
OG0006704	ESY12_g51719_DN3_SP0_c0.t1	CP4_g24093_DN2_SP0_c.t1
OG0006705	ESY12_g51732_DN3_SP4_c0.t1	CP4_g24101_DN3_SP1_c.t1
OG0006706	ESY12_g51779_DN3_SP0_c0.t1	CP4_g24123_DN3_SP2_c.t1
OG0006707	ESY12_g51802_DN3_SP8_c0.t1	CP4_g24142_DN3_SP8_c.t1
OG0006708	ESY12_g51840_DN3_SP0_c0.t1	CP4_g24156_DN3_SP4_c.t1
OG0006709	ESY12_g51842_DN3_SP8_c0.t1	CP4_g24158_DN3_SP4_c.t1
OG0006710	ESY12_g51889_DN3_SP0_c0.t1	CP4_g24187_DN3_SP0_c.t1
OG0006712	ESY12_g51973_DN3_SP0_c0.t1	CP4_g24224_DN3_SP1_c.t1
OG0006713	ESY12_g51995_DN3_SP2_c0.t1, ESY1_g11005_DN3_SP0_c0.t1	CP4_g24232_DN3_SP8_c.t1
OG0006716	ESY12_g52095_DN1_SP0_c0.t1	CP4_g24296_DN1_SP0_c.t1
OG0006717	ESY12_g52145_DN3_SP6_c0.t1	CP4_g24331_DN3_SP3_c.t1
OG0006718	ESY12_g52181_DN3_SP8_c0.t1	CP4_g24357_DN3_SP8_c.t1
OG0006719	ESY12_g52188_DN3_SP0_c0.t1	CP4_g24359_DN3_SP1_c.t1
OG0006720	ESY12_g52192_DN3_SP5_c0.t1	CP4_g24364_DN3_SP5_c.t1
OG0006721	ESY20_g12796_DN3_SP0_c0.t1	CP4_g24365_DN3_SP6_c.t1, CP4_g24366_DN3_SP0_c.t1
OG0006722	ESY12_g51486_DN3_SP7_c0.t1	CP4_g24396_DN3_SP4_c.t1
OG0006723	ESY12_g51519_DN3_SP8_c0.t1	CP4_g24414_DN2_SP8_c.t1, CP14_g23163_DN2_SP0_c.t1
OG0006724	ESY12_g51566_DN3_SP1_c0.t1	CP4_g24445_DN3_SP4_c.t1
OG0006725	ESY12_g51340_DN3_SP8_c0.t1	CP4_g24477_DN3_SP8_c.t1
OG0006726	ESY12_g51323_DN3_SP0_c0.t1	CP4_g24487_DN3_SP4_c.t1
OG0006727	ESY12_g51300_DN3_SP0_c0.t1	CP4_g24497_DN3_SP5_c.t1
OG0006729	ESY12_g51142_DN3_SP1_c0.t1	CP4_g24577_DN3_SP5_c.t1
OG0006730	ESY12_g51097_DN3_SP5_c0.t1	CP4_g24589_DN3_SP7_c.t1
OG0006731	ESY12_g51092_DN3_SP0_c0.t1	CP4_g24592_DN3_SP1_c.t1
OG0006732	ESY10_g14893_DN3_SP2_c0.t1	CP13_g19786_DN3_SP5_c.t1
OG0006733	ESY4_g25909_DN3_SP0_c0.t1	CP5_g680_DN3_SP5_c.t1
OG0006734	ESY3_g32568_DN3_SP5_c0.t1	CP10_g42189_DN3_SP8_c.t1
OG0006735	ESY3_g32549_DN3_SP8_c9.t1	CP8_g53414_DN3_SP8_c.t1
OG0006736	ESY3_g32497_DN3_SP8_c0.t1	CP10_g42232_DN3_SP8_c.t1
OG0006737	ESY3_g29399_DN3_SP0_c0.t1	CP10_g42260_DN2_SP0_c.t1
OG0006738	ESY3_g32410_DN3_SP0_c0.t1	CP10_g42277_DN3_SP8_c.t1
OG0006739	ESY3_g32425_DN3_SP8_c0.t1	CP10_g42279_DN3_SP8_c.t1
OG0006741	ESY3_g32317_DN3_SP0_c0.t1, ESY3_g32316_DN3_SP0_c0.t1, ESY3_g32318_DN3_SP8_c0.t1	CP10_g42333_DN3_SP8_c.t1
OG0006742	ESY3_g32267_DN3_SP0_c0.t1	CP10_g42353_DN2_SP0_c.t1
OG0006743	ESY3_g32221_DN3_SP1_c0.t1, ESY3_g32222_DN3_SP1_c0.t1	CP10_g42369_DN3_SP8_c.t1
OG0006744	ESY3_g32206_DN3_SP8_c0.t1	CP11_g33481_DN1_SP0_c.t1, CP10_g42376_DN3_SP8_c.t1
OG0006745	ESY3_g32030_DN3_SP0_c0.t1	CP10_g42430_DN3_SP1_c.t1
OG0006746	ESY3_g31780_DN3_SP0_c0.t1	CP10_g42521_DN3_SP0_c.t1
OG0006747	ESY3_g31777_DN3_SP0_c0.t1	CP10_g42523_DN3_SP3_c.t1
OG0006748	ESY3_g31704_DN3_SP6_c0.t1	CP10_g42540_DN3_SP8_c.t1
OG0006749	ESY3_g31691_DN3_SP6_c0.t1	CP10_g42544_DN3_SP6_c.t1
OG0006750	ESY1_g11475_DN3_SP0_c0.t1	CP7_g45183_DN3_SP0_c.t1
OG0006751	ESY3_g31605_DN3_SP0_c0.t1	CP10_g42601_DN3_SP0_c.t1
OG0006752	ESY3_g31604_DN3_SP0_c0.t1	CP10_g42602_DN3_SP2_c.t1
OG0006753	ESY3_g31441_DN3_SP0_c0.t1	CP10_g42686_DN1_SP0_c.t1
OG0006755	ESY3_g31401_DN3_SP0_c0.t1	CP10_g42732_DN3_SP0_c.t1
OG0006756	ESY3_g31389_DN3_SP6_c0.t1	CP10_g42740_DN3_SP6_c.t1
OG0006757	ESY15_g64513_DN3_SP0_c0.t1, ESY15_g64548_DN3_SP8_c0.t1	CP2_g48773_DN3_SP0_c.t1, CP10_g42741_DN3_SP8_c.t1
OG0006758	ESY3_g31385_DN3_SP0_c0.t1	CP10_g42746_DN3_SP3_c.t1
OG0006759	ESY3_g31381_DN3_SP0_c0.t1	CP10_g42749_DN3_SP0_c.t1
OG0006760	ESY3_g31364_DN2_SP0_c0.t1	CP10_g42758_DN2_SP2_c.t1
OG0006761	ESY3_g30673_DN3_SP0_c0.t1	CP10_g42772_DN3_SP0_c.t1
OG0006762	ESY3_g30705_DN3_SP8_c0.t1	CP10_g42786_DN3_SP8_c.t1
OG0006763	ESY3_g30714_DN2_SP0_c0.t1	CP10_g42790_DN3_SP0_c.t1
OG0006764	ESY3_g30715_DN3_SP3_c0.t1	CP10_g42791_DN3_SP7_c.t1
OG0006765	ESY3_g30804_DN3_SP3_c0.t1	CP2_g49223_DN3_SP1_c.t1, CP10_g42844_DN3_SP3_c.t1
OG0006766	ESY3_g30829_DN3_SP0_c0.t1	CP10_g42865_DN3_SP3_c.t1
OG0006767	ESY3_g30870_DN3_SP0_c0.t1	CP10_g42883_DN3_SP2_c.t1
OG0006768	ESY3_g30845_DN3_SP0_c0.t1	CP10_g42875_DN3_SP6_c.t1
OG0006769	ESY3_g30907_DN2_SP0_c0.t1	CP10_g42894_DN3_SP0_c.t1
OG0006770	ESY6_g49315_DN2_SP0_c0.t1	CP10_g42968_DN1_SP0_c.t1
OG0006771	ESY3_g31254_DN3_SP0_c0.t1, ESY3_g31252_DN3_SP0_c0.t1	CP10_g43103_DN3_SP0_c.t1
OG0006772	ESY3_g31178_DN3_SP4_c0.t1	CP10_g43058_DN3_SP4_c.t1
OG0006773	ESY3_g31194_DN3_SP0_c0.t1	CP10_g43070_DN3_SP0_c.t1
OG0006774	ESY3_g31195_DN3_SP0_c0.t1	CP10_g43071_DN3_SP8_c.t1
OG0006775	ESY3_g31246_DN3_SP3_c0.t1	CP10_g43100_DN3_SP5_c.t1
OG0006776	ESY3_g31281_DN3_SP0_c0.t1	CP10_g43122_DN3_SP0_c.t1
OG0006777	ESY3_g31283_DN3_SP1_c0.t1	CP10_g43123_DN3_SP3_c.t1
OG0006778	ESY3_g31286_DN2_SP0_c0.t1	CP10_g43126_DN3_SP0_c.t1
OG0006779	ESY3_g31323_DN3_SP0_c6.t1	CP10_g43134_DN3_SP0_c.t1
OG0006780	ESY3_g31322_DN3_SP8_c0.t1	CP10_g43136_DN3_SP8_c.t1
OG0006782	ESY3_g30075_DN2_SP3_c0.t1, ESY3_g30081_DN3_SP0_c0.t1, ESY3_g30076_DN2_SP0_c0.t1	CP10_g43205_DN3_SP0_c.t1, CP10_g43206_DN2_SP7_c.t1
OG0006783	ESY3_g30100_DN3_SP8_c0.t1	CP10_g43225_DN3_SP8_c.t1
OG0006784	ESY3_g30108_DN3_SP2_c0.t1	CP10_g43231_DN3_SP6_c.t1
OG0006785	ESY3_g30130_DN3_SP0_c0.t1	CP10_g43247_DN3_SP6_c.t1
OG0006786	ESY3_g30143_DN3_SP2_c0.t1	CP10_g43257_DN3_SP8_c.t1
OG0006787	ESY8_g58548_DN3_SP5_c0.t1	CP4_g25625_DN3_SP6_c.t1, CP10_g43258_DN3_SP0_c.t1
OG0006788	ESY3_g30247_DN3_SP8_c0.t1	CP10_g43328_DN3_SP8_c.t1
OG0006789	ESY3_g30263_DN3_SP0_c0.t1, ESY3_g30261_DN3_SP6_c0.t1	CP10_g43333_DN3_SP8_c.t1
OG0006790	ESY3_g30303_DN3_SP8_c0.t1	CP10_g43359_DN3_SP8_c.t1
OG0006792	ESY3_g30347_DN3_SP0_c0.t1	CP10_g43385_DN3_SP0_c.t1
OG0006793	ESY3_g30351_DN3_SP0_c0.t1	CP10_g43388_DN3_SP2_c.t1
OG0006794	ESY3_g30415_DN3_SP0_c0.t1	CP10_g43421_DN3_SP0_c.t1
OG0006796	ESY6_g48232_DN2_SP0_c0.t1, ESY3_g30455_DN3_SP5_c0.t1	CP10_g43445_DN3_SP6_c.t1
OG0006797	ESY3_g30505_DN2_SP0_c0.t1, ESY3_g30504_DN3_SP0_c0.t1	CP10_g43459_DN3_SP0_c.t1
OG0006798	ESY3_g30536_DN3_SP0_c0.t1	CP10_g43486_DN3_SP7_c.t1
OG0006799	ESY3_g30566_DN3_SP8_c0.t1	CP12_g29874_DN3_SP8_c.t1
OG0006800	ESY3_g30590_DN3_SP0_c0.t1	CP12_g29889_DN3_SP0_c.t1
OG0006801	ESY3_g30640_DN3_SP4_c0.t1	CP12_g29929_DN3_SP7_c.t1
OG0006802	ESY3_g30643_DN3_SP8_c0.t1	CP12_g29934_DN3_SP8_c.t1
OG0006803	ESY3_g29991_DN3_SP8_c0.t1	CP12_g29973_DN3_SP8_c.t1
OG0006804	ESY3_g29986_DN3_SP8_c0.t1	CP12_g29978_DN3_SP8_c.t1
OG0006805	ESY5_g5052_DN3_SP0_c0.t1	CP1_g36657_DN3_SP0_c.t1
OG0006806	ESY3_g29845_DN3_SP0_c0.t1	CP12_g30051_DN3_SP0_c.t1
OG0006807	ESY3_g29830_DN3_SP7_c0.t1	CP12_g30060_DN3_SP8_c.t1
OG0006808	ESY3_g29802_DN3_SP8_c15.t1	CP12_g30081_DN3_SP8_c.t1
OG0006809	ESY3_g29792_DN3_SP0_c0.t1	CP12_g30090_DN3_SP0_c.t1
OG0006810	ESY7_g18271_DN3_SP0_c18.t1	CP2_g50502_DN3_SP0_c.t1
OG0006811	ESY3_g29782_DN3_SP7_c0.t1	CP12_g30094_DN3_SP8_c.t1
OG0006812	ESY3_g29781_DN3_SP4_c0.t1	CP12_g30095_DN3_SP5_c.t1
OG0006813	ESY3_g29757_DN3_SP8_c0.t1	CP12_g30110_DN3_SP8_c.t1
OG0006814	ESY3_g29742_DN3_SP0_c0.t1	CP12_g30121_DN3_SP3_c.t1
OG0006815	ESY3_g29711_DN3_SP8_c0.t1	CP12_g30151_DN3_SP8_c.t1
OG0006816	ESY3_g29701_DN2_SP6_c0.t1	CP12_g30156_DN3_SP7_c.t1
OG0006817	ESY3_g29678_DN3_SP4_c0.t1	CP12_g30176_DN3_SP6_c.t1
OG0006818	ESY3_g29670_DN3_SP8_c6.t1	CP12_g30184_DN3_SP8_c.t1
OG0006819	ESY3_g29625_DN3_SP0_c0.t1	CP12_g30214_DN3_SP1_c.t1
OG0006820	ESY3_g29600_DN3_SP4_c0.t1	CP12_g30228_DN3_SP8_c.t1
OG0006821	ESY5_g4148_DN3_SP0_c0.t1	CP7_g45869_DN3_SP1_c.t1
OG0006822	ESY3_g29312_DN3_SP6_c0.t1	CP12_g30343_DN3_SP6_c.t1
OG0006823	ESY3_g29309_DN3_SP8_c4.t1	CP12_g30347_DN3_SP7_c.t1
OG0006824	ESY3_g29240_DN3_SP0_c0.t1	CP12_g30386_DN3_SP0_c.t1
OG0006825	ESY3_g29209_DN3_SP3_c0.t1	CP12_g30412_DN3_SP3_c.t1
OG0006826	ESY3_g29207_DN3_SP0_c0.t1	CP12_g30415_DN2_SP3_c.t1
OG0006827	ESY3_g29206_DN3_SP2_c0.t1	CP12_g30416_DN3_SP8_c.t1
OG0006828	ESY3_g29166_DN2_SP0_c0.t1	CP12_g30437_DN3_SP0_c.t1
OG0006829	ESY3_g29143_DN3_SP0_c0.t1	CP12_g30447_DN3_SP4_c.t1
OG0006830	ESY3_g29124_DN3_SP1_c0.t1	CP12_g30459_DN3_SP3_c.t1
OG0006831	ESY3_g29110_DN3_SP4_c0.t1	CP12_g30469_DN3_SP8_c.t1
OG0006832	ESY5_g3373_DN3_SP4_c0.t1	CP1_g37268_DN3_SP7_c.t1
OG0006833	ESY8_g61046_DN3_SP7_c0.t1	CP5_g1636_DN3_SP7_c.t1
OG0006834	ESY17_g40275_DN3_SP8_c0.t1	CP5_g1799_DN3_SP8_c.t1
OG0006835	ESY15_g65041_DN3_SP8_c0.t1	CP2_g48832_DN3_SP8_c.t1
OG0006836	ESY15_g65081_DN3_SP8_c0.t1	CP2_g48837_DN3_SP8_c.t1
OG0006837	ESY3_g28278_DN3_SP1_c0.t1	CP12_g30752_DN3_SP2_c.t1
OG0006840	ESY4_g24699_DN2_SP0_c0.t1	CP12_g30517_DN3_SP0_c.t1
OG0006841	ESY4_g24472_DN3_SP5_c0.t1	CP5_g1010_DN3_SP3_c.t1
OG0006842	ESY4_g24454_DN3_SP1_c0.t1	CP5_g1013_DN3_SP3_c.t1
OG0006843	ESY2_g34357_DN3_SP0_c0.t1	CP31_g46763_DN3_SP1_c.t1
OG0006844	ESY2_g34353_DN3_SP0_c0.t1	CP36_g50964_DN2_SP0_c.t1
OG0006845	ESY18_g63646_DN1_SP0_c0.t1, ESY7_g16971_DN3_SP8_c12.t1	CP8_g54469_DN3_SP8_c.t1
OG0006846	ESY7_g16975_DN3_SP0_c0.t1	CP8_g54472_DN3_SP4_c.t1
OG0006847	ESY7_g17032_DN3_SP7_c0.t1	CP8_g54493_DN3_SP7_c.t1
OG0006848	ESY7_g17060_DN3_SP8_c0.t1	CP8_g54507_DN3_SP8_c.t1
OG0006849	ESY15_g64225_DN3_SP8_c50.t1	CP2_g48698_DN3_SP8_c.t1, CP59_g6677_DN3_SP0_c.t1
OG0006850	ESY1_g6677_DN3_SP0_c0.t1	CP2_g48665_DN3_SP8_c.t1
OG0006851	ESY15_g64748_DN3_SP1_c0.t1	CP2_g48791_DN3_SP8_c.t1
OG0006852	ESY1_g10401_DN3_SP0_c0.t1	CP3_g14108_DN3_SP0_c.t1
OG0006854	ESY1_g10342_DN3_SP5_c0.t1	CP3_g14149_DN3_SP5_c.t1
OG0006855	ESY1_g10321_DN3_SP0_c0.t1	CP3_g14158_DN3_SP2_c.t1
OG0006856	ESY1_g10317_DN3_SP8_c0.t1	CP3_g14161_DN3_SP8_c.t1
OG0006857	ESY1_g10315_DN3_SP6_c0.t1	CP3_g14163_DN3_SP5_c.t1
OG0006858	ESY1_g10160_DN3_SP8_c0.t1	CP3_g14221_DN3_SP8_c.t1
OG0006860	ESY1_g10139_DN3_SP8_c0.t1	CP3_g14237_DN3_SP8_c.t1
OG0006861	ESY1_g10133_DN3_SP5_c0.t1	CP3_g14239_DN3_SP8_c.t1
OG0006862	ESY5_g5513_DN3_SP0_c0.t1, ESY5_g5512_DN3_SP0_c0.t1, ESY5_g5514_DN3_SP0_c0.t1	CP1_g36448_DN3_SP0_c.t1
OG0006863	ESY5_g5510_DN3_SP0_c0.t1	CP1_g36449_DN3_SP0_c.t1
OG0006864	ESY5_g5494_DN3_SP0_c0.t1	CP1_g36469_DN3_SP0_c.t1
OG0006865	ESY5_g5452_DN3_SP7_c0.t1	CP1_g36501_DN3_SP6_c.t1
OG0006866	ESY5_g5396_DN3_SP2_c0.t1	CP1_g36527_DN3_SP3_c.t1
OG0006867	ESY5_g5358_DN3_SP6_c0.t1	CP1_g36819_DN3_SP8_c.t1
OG0006868	ESY5_g5284_DN3_SP0_c0.t1	CP1_g36777_DN2_SP0_c.t1
OG0006869	ESY5_g5266_DN3_SP6_c0.t1, ESY5_g5254_DN3_SP0_c0.t1	CP1_g36772_DN3_SP7_c.t1
OG0006870	ESY5_g5243_DN3_SP7_c0.t1	CP1_g36763_DN3_SP8_c.t1
OG0006871	ESY5_g5147_DN2_SP0_c7.t1	CP1_g36692_DN3_SP0_c.t1
OG0006872	ESY5_g5045_DN3_SP0_c0.t1	CP1_g36651_DN3_SP3_c.t1
OG0006873	ESY11_g53677_DN1_SP0_c0.t1	CP3_g13960_DN2_SP0_c.t1, CP10_g44047_DN2_SP0_c.t1, CP10_g44043_DN3_SP0_c.t1
OG0006874	ESY5_g4973_DN3_SP0_c0.t1	CP1_g36617_DN3_SP1_c.t1
OG0006875	ESY5_g4962_DN3_SP0_c0.t1	CP1_g36609_DN3_SP0_c.t1
OG0006876	ESY5_g4952_DN3_SP8_c0.t1	CP1_g36599_DN3_SP7_c.t1
OG0006877	ESY2_g33528_DN3_SP0_c0.t1	CP3_g14934_DN2_SP0_c.t1
OG0006878	ESY5_g4914_DN3_SP0_c0.t1	CP1_g36583_DN3_SP0_c.t1
OG0006879	ESY5_g4878_DN3_SP0_c0.t1	CP1_g36565_DN3_SP0_c.t1
OG0006880	ESY5_g4848_DN3_SP8_c0.t1	CP1_g36549_DN3_SP8_c.t1
OG0006881	ESY5_g4785_DN3_SP0_c0.t1	CP1_g36854_DN3_SP7_c.t1, CP10_g44061_DN2_SP0_c.t1
OG0006882	ESY5_g4718_DN3_SP8_c15.t1	CP1_g36898_DN3_SP8_c.t1
OG0006883	ESY5_g4715_DN3_SP0_c0.t1	CP1_g36900_DN3_SP2_c.t1
OG0006884	ESY5_g4668_DN3_SP0_c11.t1, ESY5_g4667_DN3_SP0_c14.t1, ESY5_g4666_DN3_SP0_c10.t1, ESY5_g4665_DN3_SP7_c11.t1	CP1_g36934_DN3_SP5_c.t1
OG0006885	ESY5_g4654_DN3_SP4_c0.t1	CP1_g36942_DN3_SP5_c.t1
OG0006886	ESY5_g4622_DN3_SP0_c0.t1	CP1_g36971_DN3_SP0_c.t1
OG0006887	ESY5_g4605_DN3_SP6_c0.t1	CP1_g36981_DN3_SP8_c.t1
OG0006888	ESY5_g4602_DN3_SP0_c0.t1	CP1_g36983_DN3_SP0_c.t1
OG0006889	ESY13_g57181_DN3_SP2_c0.t1	CP19_g18213_DN3_SP2_c.t1
OG0006890	ESY5_g4427_DN3_SP0_c0.t1	CP13_g20137_DN3_SP0_c.t1, CP1_g37088_DN3_SP2_c.t1
OG0006891	ESY5_g3095_DN3_SP8_c0.t1	CP1_g37102_DN3_SP6_c.t1
OG0006892	ESY5_g3109_DN2_SP3_c0.t1	CP1_g37109_DN3_SP7_c.t1
OG0006893	ESY5_g3132_DN3_SP5_c0.t1	CP4_g25800_DN2_SP0_c.t1, CP1_g37118_DN3_SP2_c.t1
OG0006894	ESY5_g3145_DN3_SP0_c0.t1	CP1_g37129_DN3_SP6_c.t1
OG0006895	ESY5_g3200_DN3_SP0_c0.t1	CP1_g37162_DN2_SP0_c.t1
OG0006896	ESY5_g3211_DN3_SP0_c0.t1	CP1_g37171_DN3_SP0_c.t1
OG0006897	ESY5_g3224_DN3_SP0_c0.t1	CP1_g37177_DN3_SP2_c.t1
OG0006898	ESY5_g3249_DN3_SP0_c0.t1, ESY5_g3252_DN3_SP0_c0.t1	CP1_g37192_DN3_SP0_c.t1
OG0006899	ESY5_g3279_DN3_SP0_c0.t1	CP1_g37210_DN1_SP0_c.t1
OG0006900	ESY5_g3349_DN3_SP5_c0.t1	CP1_g37255_DN3_SP5_c.t1
OG0006901	ESY5_g3395_DN3_SP8_c0.t1	CP1_g37283_DN3_SP8_c.t1
OG0006902	ESY5_g3422_DN3_SP0_c0.t1	CP1_g37299_DN3_SP0_c.t1
OG0006903	ESY5_g3474_DN3_SP5_c0.t1	CP1_g37332_DN3_SP6_c.t1
OG0006903	ESY2_g34065_DN3_SP1_c0.t1	CP2_g49378_DN3_SP3_c.t1
OG0006904	ESY2_g34028_DN3_SP0_c0.t1	CP1_g37341_DN3_SP7_c.t1
OG0006905	ESY5_g3541_DN3_SP0_c0.t1	CP1_g37376_DN3_SP0_c.t1
OG0006906	ESY5_g3586_DN3_SP0_c0.t1	CP1_g37400_DN3_SP7_c.t1
OG0006907	ESY5_g3614_DN3_SP0_c0.t1, ESY5_g3608_DN3_SP0_c0.t1	CP1_g37412_DN3_SP5_c.t1
OG0006908	ESY5_g3617_DN3_SP7_c0.t1	CP1_g37415_DN3_SP8_c.t1
OG0006909	ESY5_g3621_DN3_SP0_c0.t1, ESY5_g3627_DN3_SP0_c0.t1	CP1_g37417_DN3_SP0_c.t1
OG0006910	ESY5_g3635_DN3_SP8_c0.t1, ESY9_g43650_DN3_SP0_c0.t1	CP1_g37421_DN3_SP8_c.t1
OG0006912	ESY5_g3696_DN3_SP0_c0.t1	CP1_g37458_DN3_SP0_c.t1
OG0006913	ESY5_g3702_DN3_SP0_c0.t1	CP1_g37462_DN2_SP0_c.t1
OG0006914	ESY5_g3718_DN3_SP0_c7.t1	CP1_g37475_DN3_SP0_c.t1
OG0006916	ESY5_g3767_DN3_SP8_c0.t1	CP1_g37519_DN3_SP8_c.t1
OG0006917	ESY5_g3787_DN3_SP8_c0.t1	CP1_g37528_DN3_SP8_c.t1
OG0006918	ESY5_g3799_DN3_SP8_c0.t1	CP1_g37542_DN3_SP8_c.t1
OG0006919	ESY20_g12921_DN3_SP1_c21.t1	CP8_g54661_DN3_SP5_c.t1
OG0006920	ESY5_g3833_DN3_SP0_c0.t1	CP1_g37564_DN3_SP0_c.t1
OG0006921	ESY5_g3882_DN3_SP4_c0.t1	CP1_g37597_DN3_SP8_c.t1
OG0006922	ESY5_g2577_DN3_SP0_c0.t1	CP1_g37603_DN3_SP0_c.t1
OG0006923	ESY5_g2696_DN3_SP6_c0.t1	CP1_g37675_DN3_SP5_c.t1
OG0006924	ESY5_g2719_DN3_SP6_c0.t1	CP1_g37690_DN2_SP0_c.t1
OG0006925	ESY5_g2720_DN3_SP0_c0.t1	CP1_g37692_DN3_SP3_c.t1
OG0006926	ESY5_g2726_DN3_SP7_c0.t1	CP1_g37698_DN3_SP7_c.t1
OG0006927	ESY5_g2790_DN3_SP3_c9.t1	CP1_g37742_DN3_SP7_c.t1
OG0006928	ESY5_g2822_DN3_SP2_c0.t1	CP1_g37764_DN3_SP3_c.t1
