Orthogroup	Arabidopsis_lyrata_Rawat	Aethionema_saxatile
OG0014230	AL2G33510	As010G239840
OG0014231	AL2G33240	As010G240170
OG0014232	AL2G33010	As010G240460
OG0014233	AL2G32950	As010G240520
OG0014234	AL2G32560	As010G240910, As010G240870, As010G240930
OG0014237	AL2G32310	As010G241110
OG0014238	AL1G29720	As010G241140
OG0014239	AL2G32160	As010G241290
OG0014240	AL2G32150	As010G241300
OG0014241	AL2G32080	As010G241360
OG0014242	AL2G31950	As010G241540
OG0014243	AL2G39360	As010G242280
OG0014244	AL2G39450	As010G242370
OG0014245	AL2G39540	As010G242460
OG0014246	AL2G39620	As010G242520
OG0014247	AL2G39920	As010G242700
OG0014248	AL2G39960	As010G242730
OG0014249	AL2G39970	As010G242740
OG0014250	AL2G40050	As010G242820
OG0014251	AL2G40070	As010G242840
OG0014252	AL2G40530	As010G243300
OG0014253	AL2G40790	As010G243500
OG0014254	AL2G41100	As010G243810
OG0014255	AL2G41110	As010G243820
OG0014256	AL2G41160	As010G243870
OG0014257	AL2G41170	As010G243880
OG0014258	AL2G41210	As010G243930
OG0014259	AL2G41530	As010G244260
OG0014260	AL2G41590	As010G244320
OG0014261	nbis-gene-625	As010G244350
OG0014262	AL2G41670	As010G244400
OG0014263	AL2G41790	As010G244520
OG0014264	AL2G41760	As010G244540
OG0014265	AL3G24350	As011G244620
OG0014266	AL3G24620	As011G244770
OG0014267	AL3G24980	As011G245060
OG0014268	AL3G26020	As011G245830
OG0014269	AL3G26040	As011G245850
OG0014270	AL8G27830	As011G246030
OG0014271	AL3G26260	As011G246090
OG0014272	AL3G26280	As011G246100
OG0014273	AL3G26320	As011G246150
OG0014274	AL3G26920	As011G246740
OG0014275	AL3G27200	As011G247010
OG0014276	AL3G27220	As011G247030
OG0014277	AL3G27250	As011G247070
OG0014278	AL3G27540	As011G247260
OG0014279	AL3G27680	As011G247390
OG0014280	AL3G28220	As011G247780
OG0014281	AL3G28260	As011G247810
OG0014282	AL3G28560	As011G248110
OG0014283	AL6G41290	As011G248170
OG0014284	AL3G28720	As011G248250
OG0014285	AL3G28740	As011G248270
OG0014286	AL3G29120	As011G248530
OG0014287	AL3G29420	As011G248810
OG0014288	AL3G29730	As011G249010
OG0014289	nbis-gene-716	As011G249160
OG0014290	AL3G30170	As011G249310
OG0014291	AL3G30290	As011G249390
OG0014292	AL3G30710	As011G249690
OG0014293	AL3G30770	As011G249720
OG0014294	AL3G30990	As011G249890
OG0014295	AL3G31200	As011G250090
OG0014296	AL3G31450	As011G250310
OG0014297	AL4G21600	As011G250510
OG0014298	AL3G31800	As011G250580
OG0014300	AL3G32150	As011G250890
OG0014301	AL3G32260	As011G251000
OG0014303	AL3G32580	As011G251290
OG0014304	AL3G32590	As011G251300
OG0014305	AL3G32600	As011G251310
OG0014306	AL1G57240	As011G251430, As012G272630
OG0014307	AL3G32860	As011G251500
OG0014308	AL3G32880	As011G251560
OG0014309	AL1G57500	As011G251670, As012G272520
OG0014310	AL3G33230	As011G251870
OG0014311	AL3G33410	As011G251960
OG0014312	AL3G33450	As011G251990
OG0014313	AL3G33980, AL880U10020	As011G252530
OG0014314	AL3G34000	As011G252540
OG0014316	AL3G34270	As011G252760
OG0014317	AL3G34280	As011G252790
OG0014318	AL126U10010, AL3G34340	As011G252810
OG0014319	AL3G34700	As011G253030
OG0014320	AL3G34770	As011G253090
OG0014321	AL3G34800	As011G253100
OG0014323	AL3G35620	As011G253430
OG0014324	AL3G35430	As011G253560
OG0014325	AL3G35400	As011G253580
OG0014326	AL3G35340	As011G253640
OG0014327	AL3G35330	As011G253660
OG0014328	AL3G35800	As011G253780
OG0014329	AL3G36030	As011G253990
OG0014330	AL3G36890	As011G254550
OG0014331	AL6G31480	As011G254770
OG0014332	AL3G37190	As011G254790
OG0014333	AL3G37400	As011G254940
OG0014334	AL3G38060	As011G255360
OG0014335	AL3G38240	As011G255450
OG0014336	AL3G38260	As011G255470
OG0014337	AL3G38570	As011G255650
OG0014338	AL7G42440	As011G255740
OG0014339	AL3G39330	As011G256210, As011G256220
OG0014340	AL3G39790	As011G256380
OG0014341	AL3G39860	As011G256480
OG0014342	AL3G39870	As011G256500
OG0014343	nbis-gene-782	As011G256510
OG0014344	AL3G40250	As011G256810
OG0014345	AL3G40490	As011G256930
OG0014346	AL3G41120	As011G257740
OG0014347	AL3G41150	As011G257750
OG0014348	AL8G12580, AL3G41270	As011G258100
OG0014349	AL3G42370	As011G258780
OG0014350	AL3G42350	As011G258790
OG0014351	AL3G42220	As011G258880
OG0014352	AL3G45350	As011G259220
OG0014353	AL3G51510	As011G260760
OG0014354	AL3G43950	As011G260990
OG0014355	AL3G43800	As011G261150
OG0014356	AL3G43680	As011G261300
OG0014357	AL3G43670	As011G261310
OG0014358	AL3G43520	As011G261430
OG0014359	AL3G43430	As011G261500
OG0014360	AL3G43300	As011G261560
OG0014361	AL3G42830	As011G261670
OG0014362	AL3G45030	As011G261790
OG0014363	AL3G47340	As011G261840
OG0014364	AL3G44790	As011G261870
OG0014365	AL3G45660	As011G262050
OG0014366	AL3G45850, AL3G41850	As011G262170
OG0014367	AL3G45930	As011G262210
OG0014368	nbis-gene-846	As011G262330
OG0014369	AL3G46380	As011G262340
OG0014370	AL7G18200	As011G262390
OG0014371	AL3G46560	As011G262400
OG0014372	AL6G12130	As011G262460
OG0014373	AL3G46830	As011G262570
OG0014374	AL1G18300	As011G262660
OG0014375	nbis-gene-862	As011G262940
OG0014376	AL3G47680	As011G262990
OG0014377	AL3G47790	As011G263040
OG0014378	AL3G52550	As011G263350
OG0014379	AL1G51310	As011G263450
OG0014380	AL3G49410	As011G263560
OG0014381	AL1G48920	As011G263770
OG0014382	AL3G49810	As011G263860
OG0014383	AL3G50250	As011G264380
OG0014384	AL3G50520	As011G264520
OG0014385	AL3G50700	As011G264700
OG0014386	AL3G51690	As011G265310
OG0014387	AL3G52090	As011G265540
OG0014388	AL3G52100	As011G265550
OG0014389	AL3G53020	As011G265670
OG0014390	AL2G11780, AL3G52990	As011G265700
OG0014391	AL3G52980	As011G265710
OG0014392	AL3G49010	As011G265990
OG0014393	AL3G35900	As011G266210
OG0014394	AL3G48610	As011G266320
OG0014395	AL3G48120	As011G266620
OG0014396	AL3G48050	As011G266670
OG0014397	AL3G47850	As011G266890
OG0014398	AL3G53530	As011G267190
OG0014399	AL3G53650	As011G267260
OG0014400	AL3G53780	As011G267370
OG0014401	AL3G53890	As011G267500
OG0014402	AL3G53860	As011G267530
OG0014403	AL1G64570	As012G267690
OG0014404	AL1G64530	As012G267740
OG0014405	AL1G63940	As012G268050
OG0014407	AL1G63500	As012G268440
OG0014408	AL1G63430	As012G268600
OG0014409	AL1G63400	As012G268630
OG0014410	AL8G10230	As012G268670
OG0014411	AL1G63290	As012G268780
OG0014412	AL1G62460	As012G269440
OG0014413	AL1G62410	As012G269480
OG0014414	AL1G62180	As012G269640
OG0014415	AL1G61700	As012G269840
OG0014416	AL1G61140	As012G270260, As012G270320
OG0014418	AL1G61040	As012G270480
OG0014419	AL1G60770	As012G270640
OG0014420	AL1G60760	As012G270650
OG0014421	AL1G60740	As012G270660
OG0014422	AL1G60510, AL1G60540	As012G270730
OG0014423	AL1G60250	As012G270910
OG0014424	AL1G59800	As012G271270
OG0014425	AL1G59670	As012G271340
OG0014426	AL1G59440	As012G271480
OG0014427	AL1G58620	As012G271590
OG0014428	AL1G58880	As012G271700
OG0014429	AL1G59170	As012G271820
OG0014430	AL2G26830	As012G272040
OG0014431	AL1G58260	As012G272060
OG0014432	AL1G58210	As012G272090
OG0014433	AL1G58080	As012G272180
OG0014434	AL1G57830	As012G272330
OG0014435	AL1G57790	As012G272360
OG0014436	AL1G57300	As012G272610
OG0014437	AL1G57170	As012G272680
OG0014438	AL1G56940	As012G272790
OG0014439	AL3G32450	As012G272820
OG0014440	AL1G56370, AL1G56560	As012G272940
OG0014441	AL1G56340	As012G272960
OG0014442	AL1G55990	As012G273210
OG0014443	AL1G55920	As012G273260
OG0014444	AL1G55730	As012G273390
OG0014445	AL1G56040	As012G273450
OG0014446	AL1G55190	As012G273650
OG0014447	AL1G54960	As012G273830
OG0014448	AL1G54870	As012G273910
OG0014449	AL7G38780	As012G274230
OG0014450	AL7G39000	As012G274370
OG0014451	AL5G35270	As012G277900, As012G274400
OG0014452	AL7G39040	As012G274430
OG0014453	AL7G39250	As012G274550
OG0014455	AL7G39480	As012G274710
OG0014456	AL4G30670	As012G275090
OG0014457	AL4G30660	As012G275110
OG0014458	AL4G30560	As012G275250
OG0014459	AL5G32440	As012G275490
OG0014460	AL5G32500	As012G275530
OG0014461	AL5G19290	As012G275770
OG0014462	AL5G32800	As012G275780
OG0014463	AL5G32810	As012G275790
OG0014464	AL5G32820	As012G275800
OG0014465	AL5G32920	As012G275900
OG0014466	AL5G33090	As012G275960
OG0014467	AL5G33300	As012G276070
OG0014468	AL5G33430	As012G276200
OG0014469	AL5G33470	As012G276210
OG0014470	AL2G26890	As012G276840
OG0014471	AL5G34270	As012G276970
OG0014472	AL5G34320	As012G277110
OG0014473	AL5G34860	As012G277720
OG0014474	AL5G35100	As012G278180
OG0014475	AL1G42920, AL5G32360	As012G278600
OG0014476	AL6G25640	As012G278810
OG0014477	AL5G32240	As012G278870
OG0014478	AL5G32220	As012G278900
OG0014479	AL5G32020	As012G279510
OG0014480	AL5G35510	As012G280110
OG0014481	AL5G35560	As012G280250
OG0014482	AL5G35960	As012G280870
OG0014483	AL5G36260	As012G281500
OG0014484	AL5G36400	As012G281610
OG0014485	AL5G36410	As012G281620
OG0014486	AL5G36480	As012G281730
OG0014487	AL5G36700	As012G282010
OG0014488	AL5G37490	As012G282660
OG0014489	AL5G37530	As012G282700
OG0014490	AL4G38400	As012G282780
OG0014491	AL5G37850	As012G282970
OG0014492	AL5G38090	As012G283170
OG0014493	AL5G38140	As012G283230
OG0014494	AL5G38200	As012G283250
OG0014495	AL5G38670	As012G283690, As012G283730
OG0014496	AL5G39560	As012G284320
OG0014497	AL5G39780	As012G284520
OG0014498	AL5G39840	As012G284560
OG0014499	AL5G40240	As012G284750
OG0014500	AL5G40380	As012G284880
OG0014501	AL5G40990	As012G285220
OG0014502	AL5G41020	As012G285240
OG0014503	AL5G41030	As012G285250
OG0014504	AL5G41290	As012G285430
OG0014505	AL5G41310	As012G285450
OG0014506	AL5G42000	As012G285860
OG0014507	AL5G42070	As012G285900
OG0014508	AL5G42280	As012G286000
OG0014509	nbis-gene-1401	As012G286230
OG0014510	AL5G42630	As012G286300
OG0014511	AL5G38060	As012G286620
OG0014512	AL5G42920	As012G286740
OG0014513	AL5G42990	As012G286800
OG0014514	AL5G43180	As012G286980, As012G287000
OG0014515	AL5G43290	As012G287090
OG0014516	AL5G43900	As012G287520
OG0014517	AL5G44180	As012G287690
OG0014518	AL5G44360	As012G287810
OG0014519	AL5G44510	As012G287910
OG0014520	AL5G44600	As012G287970
OG0014521	AL5G44620	As012G287980
OG0014522	AL5G44630	As012G287990
OG0014523	AL5G44830	As012G288090
OG0014524	AL5G45260	As012G288360
OG0014525	AL5G45650	As012G288530
OG0014526	AL5G45980	As012G289020
OG0014527	AL5G45990	As012G289030
OG0014528	AL5G46140	As012G289190
OG0014529	AL5G46250	As012G289290
OG0014530	AL5G46280	As012G289320
OG0014531	AL5G46360	As012G289440
OG0014532	AL5G46370	As012G289450
OG0014533	AL5G46410	As012G289500
OG0014637	AL7G24210	As001G000280
OG0014638	AL3G53180	As001G000430
OG0014639	AL7G23980	As001G000490
OG0014640	AL7G23950	As001G000510
OG0014641	AL7G23890	As001G000560
OG0014642	nbis-gene-1764	As001G000590
OG0014643	AL7G23760	As001G000670
OG0014644	AL2G37340	As001G000810
OG0014645	AL7G23490	As001G000830
OG0014646	AL7G23480	As001G000840
OG0014647	AL7G23360	As001G000900
OG0014648	AL7G23290	As001G000980
OG0014649	AL7G23270	As001G001010
OG0014650	AL7G23120	As001G001150
OG0014651	AL7G23100	As001G001160
OG0014652	AL7G22950	As001G001250
OG0014653	AL7G22900	As001G001350
OG0014654	AL7G22860	As001G001390
OG0014655	AL7G22790	As001G001400
OG0014656	AL2G37770	As001G001530
OG0014657	AL7G22560	As001G001550
OG0014658	AL4G16350	As001G001630, As001G001590
OG0014659	AL7G22440	As001G001700
OG0014660	AL7G22430	As001G001710
OG0014661	AL7G21840	As001G002320
OG0014662	AL7G21300	As001G002960
OG0014663	AL7G21270	As001G002990
OG0014664	AL4G14320	As001G003040
OG0014665	AL7G21190	As001G003050
OG0014666	AL7G10080	As001G003100
OG0014667	AL7G20960	As001G003340
OG0014668	AL7G20880	As001G003420
OG0014669	nbis-gene-1740	As001G003460
OG0014670	AL7G20670	As001G003670
OG0014671	AL7G20640	As001G003700
OG0014672	AL1G19160	As001G003910
OG0014673	AL7G20440	As001G003920
OG0014674	AL7G20220	As001G004060
OG0014675	AL7G20200	As001G004100
OG0014676	AL7G20170	As001G004110
OG0014677	AL7G20050	As001G004270
OG0014678	AL7G19980	As001G004290
OG0014679	AL7G19830	As001G004520
OG0014680	AL7G19500	As001G004830
OG0014681	AL7G19490	As001G004870
OG0014682	AL7G19420	As001G004960
OG0014684	AL7G19130	As001G005340
OG0014685	AL7G18810	As001G005800
OG0014686	AL7G18920	As001G006080
OG0014687	AL7G18940	As001G006240
OG0014689	AL7G17050	As001G009970
OG0014690	AL7G18060	As001G010050
OG0014691	AL7G18030	As001G010380
OG0014692	AL7G18010	As001G010460
OG0014693	AL7G17980	As001G010510
OG0014694	AL9U11970	As001G011180, As224G297330
OG0014695	AL7G17730	As001G012190
OG0014696	AL7G16990	As001G012730
OG0014697	AL7G17230	As001G013580
OG0014698	AL7G17390	As001G013750
OG0014699	AL7G17470	As001G013810
OG0014700	AL7G16910	As001G013910
OG0014701	AL7G16930	As001G014070
OG0014702	AL7G16680	As001G014240
OG0014703	AL7G16580	As001G014330
OG0014704	AL3G49690	As001G014900, As001G014910, As011G263760
OG0014705	AL3G53380	As001G014940, As001G018320
OG0014706	AL7G15930	As001G015520
OG0014707	AL7G15850	As001G015610
OG0014708	AL7G15810	As001G015650
OG0014709	AL1G49390	As001G015790
OG0014710	AL1G49670	As001G015930
OG0014711	AL1G49590	As001G015990
OG0014712	AL1G45850	As001G016240
OG0014713	AL1G45870	As001G016250
OG0014714	AL1G46000	As001G016410
OG0014715	AL1G46010	As001G016420
OG0014716	AL1G46350	As001G016730
OG0014717	AL1G46410	As001G016770
OG0014719	AL1G46470	As001G016800
OG0014720	AL1G46560	As001G016900
OG0014721	AL1G46750	As001G017020
OG0014722	AL1G46770	As001G017040
OG0014723	AL7G37700	As001G017390
OG0014724	AL7G37710	As001G017410
OG0014725	AL7G37800	As001G017480
OG0014726	AL6G36200, AL7G37840	As001G017520
OG0014727	AL7G37850	As001G017530
OG0014728	AL7G37880	As001G017550
OG0014729	AL7G38030	As001G017640
OG0014730	AL7G38200	As001G017860
OG0014731	AL7G38600	As001G018120
OG0014732	AL7G38710	As001G018300
OG0014733	AL1G64860	As001G018350
OG0014734	AL5G39200	As001G018510
OG0014735	AL1G65240	As001G018640
OG0014736	AL2G26100	As001G018810
OG0014737	AL1G65690	As001G018820
OG0014738	AL1G65780	As001G018850
OG0014739	AL1G66170	As001G019070
OG0014740	AL1G66480	As001G019150
OG0014741	AL1G66660	As001G019190
OG0014742	AL2G18050	As001G019580
OG0014743	AL2G17470	As001G020150
OG0014745	AL7G22550	As001G020460
OG0014746	AL2G16430	As001G020650
OG0014747	AL2G16220	As001G020860
OG0014748	AL2G15640	As001G021170
OG0014749	AL2G15470	As001G021290
OG0014750	AL2G15150	As001G021560
OG0014751	AL2G14140	As001G022030
OG0014752	AL2G13750	As001G022140
OG0014753	AL5G10020	As001G022210
OG0014754	AL5G10310	As001G022470
OG0014755	nbis-gene-1180	As001G022490
OG0014756	AL5G10440	As001G022580
OG0014758	AL5G10740	As001G022780
OG0014759	AL5G10760	As001G022800
OG0014760	AL5G10780	As001G022820
OG0014761	AL5G10820	As001G022860
OG0014762	AL5G10930	As001G022930
OG0014763	AL5G10970	As001G023000
OG0014764	AL5G11350	As001G023300
OG0014765	AL5G11990	As001G023660
OG0014766	AL5G12440	As001G023760
OG0014767	AL5G12510	As001G023770
OG0014768	AL5G12650	As001G023860
OG0014769	AL5G13180	As001G024060
OG0014770	AL5G13210	As001G024080
OG0014771	AL5G13400	As001G024230
OG0014772	AL5G13440	As001G024280
OG0014773	AL5G13630, AL5G13660	As001G024430
OG0014774	AL5G14350	As001G024790
OG0014775	AL5G14610	As001G024990
OG0014776	AL5G14640	As001G025010
OG0014777	AL5G14730	As001G025070
OG0014778	AL5G14780	As001G025090
OG0014779	AL5G14870	As001G025170
OG0014780	AL5G15370	As001G025470
OG0014781	AL5G15570	As001G025590
OG0014782	AL5G15610	As001G025640
OG0014783	AL5G15880	As001G025790
OG0014784	AL5G15980	As001G025850
OG0014785	AL5G16160	As001G025950
OG0014786	AL5G16240	As001G026000
OG0014787	AL5G16450	As001G026160
OG0014788	AL5G16850	As001G026400
OG0014789	AL5G17010	As001G026540
OG0014790	AL5G17170	As001G026670
OG0014791	nbis-gene-1234	As001G026820
OG0014792	AL5G17490	As001G026830
OG0014793	AL5G18100	As001G027070
OG0014794	nbis-gene-1244	As001G027230
OG0014795	AL5G18490	As001G027260
OG0014796	AL7G50940	As001G027770, As004G078300
OG0014797	nbis-gene-1257	As001G027890
OG0014798	AL5G19980	As001G028090
OG0014799	AL7G51670	As004G077960, As001G028170
OG0014800	AL2G14640	As001G028200
OG0014801	AL2G25720	As001G028270
OG0014802	AL2G25490	As001G028370
OG0014803	AL2G25440	As001G028400
OG0014804	AL2G25040	As001G028560
OG0014805	AL2G24280	As001G028800
OG0014806	AL2G24070	As001G028900
OG0014807	AL2G23880	As001G029010
OG0014808	AL2G23730	As001G029090
OG0014809	AL2G23270	As001G029190
OG0014810	AL2G23210	As001G029240
OG0014811	AL2G22860	As001G029270
OG0014812	AL2G22700	As001G029310
OG0014813	AL2G22480	As001G029390
OG0014814	AL2G20260	As001G029540
OG0014815	AL2G19830	As001G029640
OG0014816	AL2G19710	As001G029670
OG0014817	AL2G19510	As001G029780
OG0014818	nbis-gene-447	As001G029810
OG0014819	AL2G19270	As001G029830
OG0014820	AL2G19260	As001G029850
OG0014821	AL8G41170	As001G029900
OG0014822	AL2G19160	As001G029910
OG0014823	AL1G64670	As001G029960
OG0014824	AL1G64640	As001G029980
OG0014825	AL2G19130	As001G030030
OG0014826	AL2G10030	As001G030170
OG0014827	nbis-gene-1344	As001G030260
OG0014828	AL5G13690	As001G030380
OG0014829	AL2G10270	As001G030440
OG0014830	AL2G10370	As001G030490
OG0014831	AL2G10400	As001G030510
OG0014832	AL2G10470	As001G030580
OG0014833	AL2G11180	As001G031010
OG0014834	AL2G11320	As001G031090
OG0014835	AL2G11550	As001G031200
OG0014836	AL2G11730	As001G031290
OG0014837	AL2G11760	As001G031320
OG0014838	AL2G11770	As001G031330, As001G031340
OG0014839	AL2G11810	As001G031370
OG0014840	AL2G11820	As001G031380
OG0014841	AL2G12350	As001G031530
OG0014842	AL2G12680	As001G031740
OG0014843	AL2G12910	As001G031820
OG0014844	AL2G13000	As001G031870
OG0014845	AL2G13020	As001G031890
OG0014846	AL2G13040	As001G031910
OG0014847	AL2G13350	As001G032040
OG0014848	nbis-gene-698	As002G032410
OG0014849	AL7G24610	As002G032480
OG0014850	AL7G27100	As002G032590
OG0014851	AL7G26930	As002G032680
OG0014852	AL7G26790	As002G032840
OG0014853	AL7G26720	As002G032880
OG0014854	AL4G39170	As002G033180
OG0014855	AL7G45090	As002G033260
OG0014856	AL4G39090	As002G033290
OG0014857	AL4G38890	As002G033380
OG0014858	AL4G39020	As002G033490
OG0014859	AL4G38790	As002G033620
OG0014860	AL4G38570	As002G033760
OG0014861	AL4G38530	As002G033800
OG0014862	AL3G20120	As002G033940
OG0014863	AL3G20150	As002G033960
OG0014864	AL3G20320	As002G034040
OG0014865	AL3G20360	As002G034090
OG0014866	AL3G20460	As002G034180
OG0014867	AL3G20630	As002G034310
OG0014868	AL3G20750	As002G034400
OG0014869	AL3G20900	As002G034490
OG0014870	AL3G20940	As002G034670
OG0014871	AL3G20950	As002G034680
OG0014872	AL3G21080	As002G034930
OG0014873	AL3G21090	As002G034940
OG0014874	AL3G21150	As002G034990
OG0014875	AL6G13130	As002G035040, As005G108510
OG0014876	AL3G21390	As002G035230
OG0014877	AL3G21400	As002G035250
OG0014878	AL3G21570	As002G035460
OG0014879	AL3G21650	As002G035560
OG0014880	AL3G21690	As002G035590
OG0014881	AL3G21730	As002G035630
OG0014882	AL1G36750	As002G036170
OG0014883	AL8G32140	As002G040530, As002G036390
OG0014884	AL3G22600	As002G036630
OG0014885	AL3G22480	As002G036780
OG0014886	AL3G22630	As002G036830
OG0014887	nbis-gene-689	As002G036930
OG0014888	AL3G22850	As002G037110, As002G037100
OG0014889	AL3G23650	As002G038310
OG0014890	AL3G23820	As002G038630
OG0014891	AL3G23730	As002G038750
OG0014892	AL3G23990	As002G038920
OG0014893	AL6G41780	As002G039340
OG0014894	AL8G23510	As002G039430
OG0014895	AL6G41350	As002G039440
OG0014896	AL8G23780	As002G039880
OG0014897	nbis-gene-748	As002G041360
OG0014898	AL8G24340, AL6G39810	As002G041960
OG0014899	AL1G18600	As002G042150
OG0014900	AL8G24790	As002G042300
OG0014901	AL8G24800	As002G042320
OG0014902	AL63U10060, AL8G24890	As002G042390
OG0014903	AL8G24990	As002G042600
OG0014904	AL8G25220	As002G042780
OG0014905	AL8G25560	As002G043290
OG0014906	AL64U10020	As002G043490
OG0014907	AL64U10010	As002G043500
OG0014908	AL8G25920	As002G043580
OG0014909	AL8G25940	As002G043600
OG0014910	AL8G25970	As002G043620
OG0014911	AL8G26300	As002G043860
OG0014912	AL8G26470	As002G043950
OG0014913	AL8G26480	As002G043960
OG0014914	AL8G26550	As002G043990
OG0014915	AL8G26560	As002G044010
OG0014916	AL8G26570	As002G044020
OG0014917	AL8G26790	As002G044190
OG0014918	AL8G26980	As006G143690, As002G044300
OG0014919	AL8G27010	As002G044330
