Orthogroup	Odontarrhena_muralis	Conringia_planisiliqua
OG0016092	Om005G211340	CP9_g28392_DN3_SP0_c.t1
OG0016093	Om005G212350	CP9_g28303_DN3_SP8_c.t1
OG0016094	Om005G211520	CP9_g28381_DN3_SP8_c.t1
OG0016095	Om005G211280	CP9_g28396_DN3_SP7_c.t1
OG0016096	Om005G211790	CP9_g28361_DN3_SP8_c.t1
OG0016097	Om005G210580	CP9_g28451_DN3_SP8_c.t1
OG0016098	Om005G210280	CP9_g28471_DN3_SP8_c.t1
OG0016099	Om002G056250	CP10_g43209_DN3_SP7_c.t1
OG0016100	Om005G210470	CP9_g28459_DN3_SP1_c.t1
OG0016101	Om005G210040	CP9_g28477_DN3_SP0_c.t1
OG0016103	Om005G209940	CP9_g28485_DN3_SP2_c.t1
OG0016104	Om005G209890	CP9_g28489_DN3_SP2_c.t1
OG0016105	Om007G301960, Om005G209880	CP9_g28490_DN3_SP7_c.t1
OG0016106	Om005G209720	CP9_g28508_DN3_SP3_c.t1
OG0016107	Om005G209490	CP9_g28528_DN2_SP0_c.t1
OG0016108	Om004G150580, Om005G209480	CP9_g28529_DN3_SP0_c.t1
OG0016109	Om005G209320	CP9_g28547_DN3_SP2_c.t1
OG0016110	Om005G209310	CP9_g28551_DN3_SP0_c.t1
OG0016111	Om005G209170	CP9_g28563_DN3_SP0_c.t1
OG0016112	Om005G208540	CP9_g28594_DN3_SP0_c.t1
OG0016114	Om005G208320	CP9_g28614_DN3_SP8_c.t1
OG0016115	Om005G208190	CP9_g28626_DN3_SP1_c.t1
OG0016116	Om005G208090	CP9_g28632_DN3_SP0_c.t1
OG0016117	Om006G240770	CP2_g48507_DN3_SP0_c.t1
OG0016118	Om005G207360	CP9_g28684_DN3_SP1_c.t1
OG0016119	Om005G207330	CP11_g32477_DN3_SP0_c.t1
OG0016120	Om005G207100	CP9_g28704_DN3_SP8_c.t1
OG0016121	Om005G206960	CP9_g28720_DN3_SP8_c.t1
OG0016122	Om005G206700	CP9_g28737_DN3_SP0_c.t1
OG0016123	Om005G206680	CP9_g28739_DN3_SP3_c.t1
OG0016124	Om005G206560	CP9_g28753_DN3_SP3_c.t1
OG0016125	Om005G206520	CP9_g28755_DN3_SP0_c.t1
OG0016126	Om005G206460	CP9_g28760_DN3_SP1_c.t1
OG0016127	Om005G206330	CP9_g28769_DN3_SP2_c.t1
OG0016128	Om005G206220	CP9_g28774_DN3_SP8_c.t1
OG0016129	Om005G206150, Om006G266870	CP9_g28778_DN3_SP0_c.t1
OG0016130	Om005G206080	CP9_g28782_DN3_SP5_c.t1
OG0016131	Om005G206070	CP9_g28783_DN3_SP8_c.t1
OG0016132	Om005G206030	CP9_g28786_DN3_SP0_c.t1
OG0016133	Om005G206010	CP9_g28789_DN3_SP0_c.t1
OG0016134	Om005G205960	CP9_g28793_DN3_SP8_c.t1
OG0016135	Om005G205930	CP9_g28796_DN3_SP8_c.t1
OG0016136	Om004G143120	CP9_g28830_DN3_SP0_c.t1
OG0016137	Om004G133770	CP9_g29454_DN3_SP6_c.t1
OG0016138	Om004G134030	CP9_g29442_DN3_SP6_c.t1
OG0016139	Om004G134050	CP9_g29439_DN3_SP2_c.t1
OG0016140	Om004G134110	CP9_g29432_DN3_SP1_c.t1
OG0016141	Om004G134450	CP9_g29409_DN3_SP7_c.t1
OG0016142	Om004G134530	CP9_g29406_DN3_SP3_c.t1
OG0016143	Om004G134800	CP9_g29388_DN3_SP8_c.t1
OG0016145	Om004G135050	CP4_g24090_DN3_SP0_c.t1, CP9_g29365_DN3_SP2_c.t1
OG0016146	Om004G135440	CP9_g29335_DN3_SP0_c.t1
OG0016148	Om004G135670	CP9_g29319_DN3_SP8_c.t1
OG0016149	Om004G135780	CP9_g29311_DN3_SP2_c.t1
OG0016150	Om004G135890	CP9_g29299_DN1_SP0_c.t1
OG0016151	Om002G076580	CP12_g31288_DN3_SP0_c.t1
OG0016152	Om004G136020	CP9_g29291_DN3_SP0_c.t1
OG0016153	Om004G136040	CP9_g29289_DN3_SP3_c.t1
OG0016154	Om004G136160	CP9_g29282_DN3_SP8_c.t1
OG0016155	Om004G136170	CP9_g29281_DN2_SP2_c.t1
OG0016156	Om004G136580	CP9_g29267_DN3_SP0_c.t1
OG0016157	Om004G136620	CP9_g29266_DN3_SP0_c.t1
OG0016158	Om004G136720	CP9_g29259_DN3_SP5_c.t1
OG0016159	Om004G137000	CP9_g29254_DN3_SP5_c.t1
OG0016160	Om004G137090	CP9_g29230_DN3_SP8_c.t1
OG0016161	Om004G137630	CP9_g29207_DN3_SP1_c.t1
OG0016162	Om004G138440	CP9_g29205_DN3_SP0_c.t1
OG0016163	Om004G138330	CP9_g29197_DN2_SP2_c.t1
OG0016164	Om007G287740	CP1_g38528_DN3_SP7_c.t1
OG0016165	Om004G138080	CP9_g29183_DN3_SP8_c.t1
OG0016166	Om004G138060	CP9_g29181_DN3_SP5_c.t1
OG0016167	Om004G138000	CP9_g29177_DN3_SP7_c.t1
OG0016168	Om004G137830	CP9_g29164_DN3_SP0_c.t1
OG0016169	Om004G138900	CP9_g29144_DN3_SP0_c.t1
OG0016170	Om004G138790	CP9_g29137_DN3_SP7_c.t1
OG0016171	Om004G138660	CP9_g29129_DN3_SP8_c.t1
OG0016172	Om004G138600	CP9_g29125_DN3_SP8_c.t1
OG0016173	Om004G138960	CP9_g29114_DN3_SP8_c.t1
OG0016174	Om004G139090	CP9_g29105_DN2_SP3_c.t1
OG0016175	Om004G139170	CP9_g29101_DN3_SP4_c.t1
OG0016178	Om004G139390	CP9_g29093_DN3_SP3_c.t1
OG0016179	Om004G139680	CP9_g29072_DN3_SP8_c.t1
OG0016180	Om004G139690	CP9_g29071_DN3_SP8_c.t1
OG0016181	Om004G139750	CP9_g29066_DN3_SP1_c.t1
OG0016182	Om004G140110	CP9_g29044_DN3_SP7_c.t1
OG0016183	Om006G260500, Om004G140230	CP9_g29034_DN2_SP0_c.t1
OG0016184	Om004G140540	CP9_g29014_DN3_SP0_c.t1
OG0016185	Om004G140810	CP9_g29000_DN3_SP1_c.t1
OG0016186	Om004G141170	CP9_g28974_DN3_SP0_c.t1
OG0016187	Om004G141330	CP9_g28970_DN3_SP8_c.t1
OG0016188	Om004G141360	CP9_g28966_DN3_SP7_c.t1
OG0016189	Om004G141790	CP9_g28948_DN3_SP2_c.t1
OG0016190	Om004G141830	CP9_g28945_DN3_SP8_c.t1
OG0016191	Om004G141860	CP9_g28942_DN3_SP8_c.t1
OG0016192	Om004G141880	CP9_g28940_DN3_SP5_c.t1
OG0016193	Om004G141930	CP9_g28937_DN3_SP6_c.t1
OG0016194	Om004G142010	CP9_g28930_DN3_SP0_c.t1
OG0016195	Om004G142350	CP9_g28907_DN3_SP8_c.t1
OG0016196	Om004G142460	CP9_g28892_DN3_SP8_c.t1
OG0016197	Om004G142500	CP9_g28890_DN3_SP4_c.t1
OG0016198	Om004G142520	CP9_g28887_DN3_SP7_c.t1
OG0016199	Om004G132660	CP9_g29517_DN3_SP0_c.t1
OG0016200	Om004G132440	CP9_g29527_DN3_SP5_c.t1
OG0016201	Om004G132430	CP9_g29528_DN3_SP8_c.t1
OG0016202	Om004G132390	CP9_g29531_DN3_SP2_c.t1
OG0016203	Om004G132340	CP9_g29538_DN3_SP7_c.t1
OG0016204	Om004G131980	CP9_g29566_DN3_SP0_c.t1
OG0016205	Om004G131570	CP9_g29592_DN3_SP8_c.t1
OG0016207	Om004G131220	CP9_g29620_DN3_SP0_c.t1
OG0016208	Om004G130120	CP9_g29700_DN2_SP0_c.t1
OG0016209	Om004G130110	CP9_g29701_DN3_SP2_c.t1
OG0016210	Om004G129990	CP9_g29709_DN3_SP7_c.t1
OG0016211	Om004G129980	CP9_g29711_DN3_SP0_c.t1
OG0016212	Om004G129900	CP9_g29719_DN3_SP8_c.t1
OG0016213	Om004G129690	CP9_g29731_DN3_SP5_c.t1
OG0016214	Om004G129520	CP9_g29750_DN3_SP8_c.t1
OG0016215	Om004G129580	CP9_g29743_DN3_SP0_c.t1
OG0016216	Om004G129590	CP9_g29742_DN2_SP0_c.t1
OG0016217	Om004G129600	CP9_g29741_DN3_SP7_c.t1
OG0016218	Om002G056650	CP10_g43239_DN3_SP3_c.t1
OG0016219	Om002G056840	CP10_g43251_DN3_SP7_c.t1
OG0016221	Om002G057150	CP10_g43272_DN3_SP0_c.t1
OG0016222	Om002G057830	CP10_g43319_DN3_SP7_c.t1
OG0016223	Om002G058030	CP12_g31440_DN2_SP0_c.t1
OG0016224	Om002G058040	CP10_g43329_DN3_SP3_c.t1
OG0016225	Om002G058170	CP10_g43340_DN3_SP0_c.t1
OG0016226	Om002G058630	CP10_g43368_DN3_SP0_c.t1
OG0016227	Om002G058920	CP10_g43387_DN3_SP1_c.t1
OG0016228	Om002G059820	CP10_g43444_DN2_SP3_c.t1
OG0016229	Om002G059960	CP10_g43453_DN3_SP5_c.t1
OG0016230	Om002G060250	CP10_g43474_DN3_SP8_c.t1
OG0016231	Om002G060770	CP12_g29880_DN3_SP7_c.t1
OG0016232	Om002G060940	CP12_g29890_DN3_SP3_c.t1
OG0016233	Om002G061340	CP12_g29912_DN3_SP7_c.t1
OG0016234	Om002G061610	CP12_g29936_DN3_SP1_c.t1
OG0016235	Om002G061640	CP12_g29939_DN3_SP7_c.t1
OG0016236	Om002G062030	CP12_g29972_DN3_SP4_c.t1
OG0016237	Om002G062200	CP12_g29979_DN3_SP5_c.t1
OG0016238	Om002G062210	CP12_g29980_DN3_SP8_c.t1
OG0016240	Om002G062280	CP12_g29984_DN3_SP8_c.t1
OG0016242	Om002G062770	CP12_g30007_DN3_SP3_c.t1
OG0016244	Om002G063380	CP12_g30034_DN3_SP6_c.t1
OG0016245	Om002G063390	CP12_g30035_DN3_SP8_c.t1
OG0016246	Om002G063440	CP12_g30037_DN3_SP3_c.t1
OG0016247	Om002G063500	CP12_g30041_DN3_SP4_c.t1
OG0016248	Om002G063530	CP12_g30044_DN3_SP4_c.t1
OG0016250	Om002G063990	CP12_g30078_DN3_SP6_c.t1
OG0016251	Om002G064050	CP12_g30084_DN3_SP2_c.t1
OG0016252	Om002G064080	CP12_g30088_DN3_SP8_c.t1
OG0016253	Om002G064190	CP12_g30093_DN3_SP8_c.t1
OG0016254	Om002G064610	CP12_g30122_DN3_SP6_c.t1
OG0016255	Om002G064670	CP12_g30127_DN3_SP4_c.t1
OG0016256	Om002G064770	CP1_g39231_DN2_SP0_c.t1, CP12_g30136_DN3_SP0_c.t1
OG0016257	Om002G064820	CP12_g30143_DN3_SP8_c.t1
OG0016258	Om002G064870	CP12_g30148_DN3_SP8_c.t1
OG0016259	Om002G065340	CP12_g30173_DN3_SP8_c.t1
OG0016260	Om002G065570	CP12_g30190_DN3_SP8_c.t1
OG0016261	Om002G065730	CP12_g30204_DN3_SP3_c.t1
OG0016263	Om002G066120	CP12_g30231_DN3_SP0_c.t1
OG0016264	Om002G066400	CP36_g50969_DN1_SP0_c.t1, CP12_g30250_DN2_SP0_c.t1
OG0016265	Om002G066540	CP12_g30258_DN3_SP0_c.t1
OG0016266	Om002G067020	CP12_g30306_DN3_SP0_c.t1
OG0016267	Om002G067040	CP12_g30308_DN3_SP8_c.t1
OG0016268	Om002G067140	CP12_g30316_DN3_SP0_c.t1
OG0016269	Om002G067220	CP12_g30324_DN3_SP5_c.t1
OG0016270	Om002G067230	CP12_g30325_DN3_SP7_c.t1
OG0016271	Om002G067360	CP12_g30334_DN3_SP8_c.t1
OG0016272	Om002G068260	CP13_g20173_DN3_SP0_c.t1
OG0016273	Om005G224420	CP2_g49057_DN2_SP0_c.t1
OG0016274	Om002G068570	CP12_g30426_DN3_SP0_c.t1
OG0016275	Om002G068580	CP12_g30427_DN3_SP7_c.t1
OG0016276	Om002G068660	CP12_g30434_DN3_SP7_c.t1
OG0016277	Om002G074450	CP12_g30860_DN3_SP1_c.t1
OG0016278	Om002G069650	CP12_g30519_DN3_SP0_c.t1
OG0016279	Om002G069510	CP12_g30504_DN3_SP1_c.t1
OG0016280	Om002G069480	CP12_g30497_DN3_SP2_c.t1
OG0016282	Om002G070470	CP12_g30584_DN3_SP5_c.t1
OG0016283	Om002G070780	CP12_g30611_DN3_SP8_c.t1
OG0016284	Om002G071770	CP12_g30673_DN3_SP0_c.t1
OG0016287	Om002G073100	CP12_g30797_DN2_SP0_c.t1
OG0016288	Om002G073290	CP12_g30780_DN2_SP0_c.t1
OG0016289	Om002G073320	CP12_g30778_DN3_SP7_c.t1
OG0016290	Om002G073350	CP12_g30775_DN3_SP8_c.t1
OG0016291	Om002G074110	CP12_g30837_DN3_SP6_c.t1
OG0016292	Om002G074250	CP12_g30846_DN3_SP1_c.t1
OG0016293	Om002G074290	CP12_g30849_DN3_SP5_c.t1
OG0016294	Om001G023100	CP16_g55514_DN3_SP5_c.t1
OG0016295	Om004G167570	CP12_g30879_DN2_SP0_c.t1
OG0016296	Om002G074750	CP12_g30874_DN2_SP0_c.t1
OG0016297	Om002G074970	CP12_g30894_DN3_SP0_c.t1
OG0016298	Om005G201860	CP12_g30994_DN3_SP2_c.t1
OG0016299	Om002G075300	CP12_g30960_DN3_SP1_c.t1
OG0016300	Om002G077080	CP12_g31138_DN3_SP8_c.t1
OG0016301	Om002G076140	CP12_g31071_DN3_SP3_c.t1
OG0016302	Om007G293690	CP6_g7012_DN3_SP1_c.t1
OG0016303	Om003G113860	CP8_g53211_DN3_SP8_c.t1
OG0016304	Om002G079490	CP15_g35279_DN3_SP0_c.t1
OG0016305	Om007G288440	CP17_g5650_DN3_SP8_c.t1
OG0016307	Om008G325430	CP15_g35310_DN3_SP8_c.t1, CP15_g35380_DN1_SP0_c.t1
OG0016308	Om002G078890	CP15_g35924_DN2_SP0_c.t1
OG0016309	Om002G079570	CP15_g35131_DN3_SP3_c.t1
OG0016310	Om002G079710	CP15_g35005_DN3_SP2_c.t1
OG0016312	Om002G079740	CP15_g34941_DN3_SP8_c.t1
OG0016313	Om002G079980	CP15_g34915_DN3_SP0_c.t1
OG0016314	Om002G080020	CP15_g34914_DN3_SP7_c.t1
OG0016315	Om002G080170	CP15_g34877_DN1_SP0_c.t1
OG0016316	Om002G080190	CP15_g34875_DN3_SP8_c.t1
OG0016317	Om002G080350	CP15_g34839_DN3_SP4_c.t1
OG0016318	Om002G080280	CP15_g34750_DN2_SP0_c.t1
OG0016319	Om003G105740	CP5_g2554_DN3_SP8_c.t1
OG0016320	Om002G081110	CP17_g5058_DN2_SP0_c.t1
OG0016321	Om002G081170	CP17_g5005_DN3_SP6_c.t1
OG0016322	Om002G081320	CP17_g4895_DN2_SP0_c.t1, CP17_g4986_DN2_SP0_c.t1
OG0016323	Om002G081510	CP17_g4845_DN3_SP8_c.t1
OG0016324	Om002G081630	CP17_g4836_DN3_SP0_c.t1
OG0016325	Om002G055380	CP10_g44048_DN3_SP0_c.t1
OG0016326	Om002G082560	CP10_g43949_DN3_SP8_c.t1
OG0016327	Om002G082640	CP10_g43908_DN3_SP8_c.t1
OG0016328	Om002G082960	CP10_g43884_DN3_SP3_c.t1
OG0016329	Om002G083040	CP10_g43881_DN3_SP8_c.t1
OG0016330	Om002G083670	CP10_g43850_DN3_SP0_c.t1
OG0016331	Om002G083770	CP10_g43828_DN3_SP0_c.t1
OG0016332	Om002G084330	CP10_g43778_DN3_SP0_c.t1
OG0016333	Om008G322530	CP10_g43724_DN3_SP1_c.t1
OG0016334	Om002G084840	CP10_g43722_DN3_SP4_c.t1
OG0016335	Om002G085020	CP10_g43707_DN3_SP8_c.t1
OG0016336	Om002G085890	CP10_g43658_DN3_SP0_c.t1
OG0016337	Om002G085660	CP10_g43676_DN2_SP0_c.t1
OG0016338	Om002G085600	CP10_g43682_DN3_SP0_c.t1
OG0016339	Om002G085570	CP10_g43684_DN3_SP8_c.t1
OG0016340	Om002G085210	CP10_g43691_DN3_SP2_c.t1
OG0016341	Om002G086350	CP10_g43632_DN3_SP7_c.t1
OG0016343	Om002G086880	CP10_g43591_DN3_SP8_c.t1
OG0016344	Om002G086950	CP10_g43587_DN3_SP1_c.t1
OG0016345	Om002G087400	CP10_g43561_DN3_SP0_c.t1
OG0016346	Om002G087590	CP10_g43539_DN1_SP0_c.t1
OG0016347	Om002G087610	CP10_g43537_DN3_SP7_c.t1
OG0016348	Om002G087770	CP10_g43528_DN3_SP8_c.t1
OG0016352	Om002G088600	CP12_g29811_DN3_SP0_c.t1
OG0016353	Om006G254670	CP12_g29824_DN3_SP0_c.t1
OG0016354	Om002G071330	CP12_g29807_DN3_SP0_c.t1
OG0016355	Om003G089780	CP7_g46441_DN3_SP3_c.t1
OG0016356	Om003G089800	CP7_g46438_DN3_SP8_c.t1
OG0016357	Om003G089880	CP7_g46430_DN3_SP0_c.t1
OG0016358	Om003G089950	CP7_g46421_DN3_SP8_c.t1
OG0016359	Om003G090180	CP7_g46408_DN3_SP6_c.t1, CP20_g4246_DN2_SP0_c.t1
OG0016360	Om003G090240	CP7_g46402_DN3_SP0_c.t1
OG0016361	Om003G090620	CP7_g46380_DN3_SP6_c.t1
OG0016362	Om003G090910	CP7_g46367_DN3_SP3_c.t1
OG0016363	Om003G090980	CP7_g46357_DN3_SP2_c.t1
OG0016364	Om002G058310	CP10_g43347_DN3_SP0_c.t1
OG0016365	Om003G091540	CP7_g46326_DN3_SP0_c.t1
OG0016366	Om002G058880	CP10_g43383_DN3_SP1_c.t1
OG0016367	Om003G092140, Om003G092020	CP7_g46301_DN3_SP0_c.t1
OG0016368	Om003G092320	CP7_g46291_DN3_SP4_c.t1
OG0016369	Om003G093190	CP7_g46247_DN2_SP0_c.t1
OG0016370	Om003G093440	CP7_g46235_DN3_SP0_c.t1
OG0016371	Om003G093700	CP7_g46219_DN1_SP0_c.t1
OG0016372	Om003G094020	CP1_g37849_DN3_SP0_c.t1
OG0016373	Om003G094030	CP1_g37850_DN3_SP1_c.t1
OG0016374	Om003G094060	CP1_g37853_DN3_SP1_c.t1
OG0016375	Om003G094260	CP1_g37862_DN3_SP0_c.t1
OG0016376	Om003G094310	CP1_g37866_DN3_SP6_c.t1
OG0016377	Om003G094420	CP1_g37874_DN3_SP0_c.t1
OG0016378	Om003G094660	CP1_g37889_DN3_SP6_c.t1
OG0016379	Om003G094680	CP1_g37892_DN3_SP6_c.t1
OG0016380	Om003G094780	CP1_g37900_DN3_SP3_c.t1
OG0016382	Om003G094860	CP1_g37906_DN3_SP2_c.t1
OG0016383	Om003G096370	CP1_g38027_DN3_SP8_c.t1
OG0016384	Om003G096180	CP1_g38010_DN3_SP0_c.t1
OG0016385	Om003G096170	CP1_g38009_DN3_SP5_c.t1
OG0016386	Om003G096040	CP1_g37997_DN1_SP0_c.t1
OG0016387	Om003G095960	CP1_g37987_DN3_SP8_c.t1
OG0016389	Om003G095880	CP1_g37979_DN3_SP3_c.t1
OG0016390	Om003G096770	CP1_g38051_DN2_SP0_c.t1
OG0016391	Om003G096800	CP1_g38055_DN3_SP0_c.t1
OG0016392	Om003G096880	CP1_g38061_DN3_SP2_c.t1
OG0016393	Om003G097410	CP1_g38093_DN3_SP7_c.t1
OG0016394	Om003G097560	CP1_g38105_DN3_SP8_c.t1
OG0016395	Om003G097610	CP1_g38107_DN3_SP8_c.t1
OG0016396	Om003G097660	CP1_g38110_DN3_SP8_c.t1
OG0016397	Om003G097740	CP1_g38116_DN3_SP0_c.t1
OG0016398	Om003G098170	CP1_g38161_DN3_SP0_c.t1
OG0016399	Om003G098190	CP1_g38163_DN3_SP0_c.t1
OG0016400	Om003G098200	CP1_g38164_DN3_SP0_c.t1
OG0016401	Om003G098230	CP1_g38165_DN3_SP0_c.t1
OG0016403	Om003G098440	CP1_g38180_DN3_SP1_c.t1
OG0016404	Om003G099380	CP1_g38272_DN3_SP2_c.t1
OG0016405	Om003G099540	CP1_g38283_DN3_SP6_c.t1
OG0016406	Om003G099600	CP1_g38292_DN3_SP3_c.t1
OG0016407	Om003G099690	CP1_g38302_DN3_SP7_c.t1
OG0016408	Om003G099790	CP1_g38323_DN3_SP4_c.t1
OG0016409	Om003G099830	CP1_g38328_DN3_SP1_c.t1
OG0016410	Om003G099880	CP1_g38334_DN3_SP8_c.t1
OG0016411	Om003G099920	CP1_g38336_DN3_SP3_c.t1
OG0016412	Om003G100050	CP1_g38347_DN3_SP6_c.t1
OG0016413	Om003G100130	CP6_g7221_DN3_SP8_c.t1
OG0016414	Om003G100320	CP6_g7235_DN3_SP4_c.t1
OG0016415	Om003G100480	CP6_g7264_DN3_SP8_c.t1
OG0016416	Om003G100900	CP6_g7300_DN3_SP8_c.t1
OG0016417	Om003G100940	CP6_g7306_DN3_SP0_c.t1, CP6_g7307_DN2_SP0_c.t1
OG0016418	Om003G100950	CP6_g7308_DN3_SP4_c.t1
OG0016420	Om007G291160	CP7_g44847_DN3_SP8_c.t1
OG0016421	Om008G340130	CP4_g25296_DN3_SP6_c.t1
OG0016422	Om006G256650	CP3_g14177_DN3_SP8_c.t1
OG0016423	Om006G256550	CP3_g14166_DN3_SP3_c.t1
OG0016424	Om006G256310	CP3_g14147_DN3_SP7_c.t1
OG0016425	Om006G256230	CP3_g14139_DN3_SP0_c.t1
OG0016426	Om006G255840	CP3_g14107_DN3_SP0_c.t1
OG0016427	Om006G255740	CP3_g14097_DN3_SP1_c.t1
OG0016428	Om006G255730	CP3_g14096_DN1_SP0_c.t1
OG0016429	Om006G255700	CP3_g14094_DN3_SP6_c.t1
OG0016430	Om006G255130	CP3_g14049_DN3_SP8_c.t1
OG0016431	Om002G050270	CP10_g42761_DN3_SP0_c.t1
OG0016432	Om005G199200	CP7_g45973_DN3_SP8_c.t1
OG0016433	Om006G254730	CP3_g14022_DN1_SP0_c.t1
OG0016434	Om006G254040	CP3_g13967_DN3_SP3_c.t1
OG0016435	Om006G254030	CP3_g13966_DN3_SP0_c.t1
OG0016436	Om006G256790	CP3_g14187_DN3_SP8_c.t1
OG0016437	Om006G256700	CP3_g14181_DN3_SP0_c.t1
OG0016438	Om006G256840	CP3_g14191_DN3_SP0_c.t1
OG0016439	Om006G256900	CP3_g14196_DN2_SP8_c.t1
OG0016440	Om006G257020	CP3_g14208_DN3_SP2_c.t1
OG0016441	Om004G143820	CP7_g45436_DN3_SP8_c.t1
OG0016442	Om006G257030	CP3_g14210_DN3_SP8_c.t1
OG0016444	Om006G253220	CP3_g13910_DN3_SP0_c.t1
OG0016445	Om006G253040	CP3_g13891_DN3_SP8_c.t1
OG0016446	Om006G252770	CP3_g13866_DN3_SP4_c.t1
OG0016447	Om006G252740	CP3_g13862_DN3_SP8_c.t1
OG0016448	Om006G252710	CP3_g13860_DN3_SP6_c.t1
OG0016449	Om006G252050	CP3_g13819_DN3_SP8_c.t1
OG0016450	Om006G252020	CP3_g13814_DN3_SP8_c.t1
OG0016451	Om006G251980	CP3_g13810_DN1_SP8_c.t1
OG0016452	Om006G251000	CP3_g13746_DN3_SP3_c.t1
OG0016453	Om006G250820	CP3_g13737_DN3_SP2_c.t1
OG0016454	Om006G250660	CP3_g13724_DN3_SP6_c.t1
OG0016455	Om006G250630	CP3_g13720_DN3_SP0_c.t1
OG0016456	Om003G119270	CP3_g13706_DN3_SP0_c.t1
OG0016457	Om003G119600	CP3_g13685_DN3_SP8_c.t1
OG0016460	Om003G120060	CP3_g13644_DN3_SP2_c.t1
OG0016461	Om003G120250	CP3_g13632_DN3_SP5_c.t1
OG0016462	Om003G120720	CP3_g13593_DN2_SP2_c.t1
OG0016463	Om003G120790	CP3_g13590_DN3_SP1_c.t1
OG0016464	Om003G120820	CP3_g13587_DN3_SP7_c.t1
OG0016466	Om003G121070	CP3_g13567_DN2_SP1_c.t1
OG0016467	Om003G121080	CP3_g13566_DN3_SP2_c.t1
OG0016468	Om003G121330	CP3_g13548_DN3_SP7_c.t1
OG0016469	Om006G253080	CP3_g13896_DN3_SP4_c.t1
OG0016470	Om003G122180	CP3_g13512_DN3_SP8_c.t1
OG0016471	Om003G122190	CP3_g13511_DN3_SP6_c.t1
OG0016472	Om003G122280	CP3_g13503_DN3_SP6_c.t1
OG0016473	Om003G122650	CP3_g13475_DN3_SP6_c.t1
OG0016474	Om003G123640	CP6_g7339_DN3_SP1_c.t1
OG0016475	Om003G123780	CP3_g13436_DN3_SP0_c.t1
OG0016476	Om003G124060	CP3_g13416_DN3_SP8_c.t1
OG0016477	Om002G076770	CP12_g31242_DN3_SP4_c.t1
OG0016478	Om003G124300	CP3_g13394_DN3_SP0_c.t1
OG0016479	Om003G124350	CP3_g13390_DN3_SP1_c.t1
OG0016480	Om003G124700	CP3_g13375_DN3_SP8_c.t1
OG0016481	Om003G124980	CP3_g13355_DN3_SP6_c.t1
OG0016482	Om003G125480	CP3_g13338_DN3_SP5_c.t1
OG0016483	Om003G125920	CP3_g13308_DN3_SP0_c.t1
OG0016485	Om003G126490	CP3_g13255_DN3_SP1_c.t1
OG0016486	Om003G126680	CP3_g13247_DN3_SP8_c.t1
OG0016487	Om003G126730	CP3_g13242_DN3_SP0_c.t1
OG0016488	Om003G126890	CP3_g13230_DN3_SP0_c.t1
OG0016489	Om003G127160	CP3_g13214_DN3_SP0_c.t1
OG0016490	Om003G127340	CP3_g13204_DN3_SP6_c.t1
OG0016491	Om003G127600	CP3_g13189_DN3_SP7_c.t1
OG0016492	Om003G127830	CP3_g13169_DN3_SP0_c.t1
OG0016493	Om003G127980	CP3_g13154_DN3_SP7_c.t1
OG0016494	Om003G127990	CP3_g13153_DN3_SP8_c.t1
OG0016495	Om003G128530	CP3_g13120_DN2_SP0_c.t1
OG0016496	Om003G128490	CP3_g13124_DN2_SP0_c.t1
OG0016497	Om003G128850	CP4_g25210_DN1_SP0_c.t1
OG0016498	Om003G128880	CP3_g13092_DN3_SP0_c.t1
OG0016499	Om003G128930	CP3_g13089_DN3_SP0_c.t1
OG0016500	Om003G129120	CP3_g13072_DN3_SP5_c.t1
OG0016501	Om003G129140	CP3_g13070_DN3_SP0_c.t1
OG0016502	Om003G129150	CP3_g13069_DN3_SP8_c.t1
OG0016503	Om003G129160	CP3_g13068_DN3_SP8_c.t1
OG0016504	Om003G129230	CP3_g13060_DN3_SP0_c.t1
OG0016505	Om003G129260	CP3_g13056_DN3_SP0_c.t1
OG0016506	Om003G129310	CP3_g13052_DN3_SP8_c.t1
OG0016507	Om003G129330	CP3_g13051_DN3_SP8_c.t1
OG0016508	Om003G129370	CP3_g13049_DN3_SP8_c.t1
OG0016509	Om003G129380	CP3_g13048_DN3_SP0_c.t1
OG0016510	Om003G089550	CP7_g46458_DN3_SP2_c.t1
OG0016511	Om003G094550	CP1_g37878_DN3_SP1_c.t1
OG0016513	Om003G100830	CP6_g7290_DN3_SP6_c.t1
OG0016514	Om002G044780	CP15_g34896_DN1_SP0_c.t1, CP15_g35781_DN1_SP0_c.t1, CP2_g50080_DN1_SP0_c.t1, CP6_g8778_DN2_SP0_c.t1, CP9_g27608_DN1_SP0_c.t1
OG0016515	Om003G104230	CP6_g8292_DN3_SP0_c.t1
OG0016516	Om006G257870	CP3_g14274_DN3_SP1_c.t1
OG0016517	Om006G255210	CP3_g14057_DN3_SP1_c.t1
OG0016518	Om006G254210	CP3_g13978_DN3_SP4_c.t1
OG0016519	Om003G121010	CP3_g13571_DN3_SP1_c.t1
OG0016520	Om003G121270, Om003G121240	CP3_g13552_DN3_SP0_c.t1
OG0016521	Om003G123820	CP2_g48816_DN3_SP0_c.t1
OG0016522	Om003G123970	CP3_g13419_DN3_SP3_c.t1
OG0016523	Om003G122780	CP16_g54950_DN3_SP0_c.t1
OG0016525	Om002G056290, Om003G126090	CP3_g13289_DN3_SP8_c.t1
OG0016526	Om003G127300	CP3_g13208_DN2_SP0_c.t1
