Orthogroup	Conringia_planisiliqua	Erysimum_linariifolium
OG0003854	CP5_g1730_DN3_SP0_c.t1, CP5_g1729_DN3_SP0_c.t1, CP5_g1728_DN3_SP2_c.t1	El003G186110
OG0003855	CP14_g23483_DN3_SP0_c.t1, CP1_g39029_DN3_SP0_c.t1	El001G011330
OG0003857	CP7_g44690_DN2_SP0_c.t1	El001G014040
OG0003857	CP22_g17653_DN3_SP0_c.t1	El007G356450
OG0003858	CP9_g28334_DN3_SP6_c.t1	El007G356430, El002G134500
OG0003859	CP20_g4374_DN2_SP5_c.t1	El001G007350
OG0003859	CP20_g4373_DN3_SP2_c.t1	El001G007360
OG0003862	CP13_g19897_DN3_SP3_c.t1	El007G364550
OG0003863	CP13_g19728_DN3_SP1_c.t1	El007G366830
OG0003864	CP3_g13125_DN3_SP8_c.t1	El001G034980, El004G210450
OG0003865	CP4_g24056_DN3_SP0_c.t1	El006G281280
OG0003866	CP4_g24199_DN3_SP6_c.t1	El006G283090
OG0003867	CP2_g48918_DN3_SP0_c.t1	El001G081450
OG0003868	CP8_g54091_DN3_SP8_c.t1	El007G330230
OG0003868	CP3_g14913_DN3_SP2_c.t1	El001G014070
OG0003869	CP8_g54072_DN1_SP0_c.t1	El007G330440, El007G330450
OG0003870	CP8_g54062_DN2_SP3_c.t1	El007G330550
OG0003871	CP8_g54026_DN3_SP0_c.t1	El007G330920, El003G168030
OG0003872	CP8_g54623_DN3_SP7_c.t1	El001G000730, El001G001020, El001G000720
OG0003873	CP8_g54522_DN3_SP0_c.t1	El006G305470, El001G001780
OG0003874	CP11_g32029_DN3_SP0_c.t1	El001G003320
OG0003875	CP1_g36670_DN3_SP3_c.t1	El002G085940
OG0003876	CP4_g25590_DN3_SP6_c.t1	El006G300780
OG0003878	CP10_g42636_DN3_SP3_c.t1	El005G241520
OG0003879	CP10_g42734_DN3_SP4_c.t1	El005G242540
OG0003881	CP9_g29618_DN3_SP7_c.t1	El004G233430
OG0003881	CP7_g46135_DN3_SP0_c.t1	El002G100070
OG0003882	CP7_g45930_DN2_SP0_c.t1	El002G102400
OG0003884	CP7_g45309_DN3_SP2_c.t1	El002G111410
OG0003885	CP19_g18155_DN3_SP3_c.t1	El003G159770
OG0003885	CP8_g52917_DN3_SP6_c.t1	El007G343550
OG0003886	CP16_g55088_DN3_SP0_c.t1	El006G317220
OG0003887	CP1_g37794_DN3_SP8_c.t1	El002G098900
OG0003890	CP4_g25608_DN3_SP2_c.t1, CP4_g25609_DN3_SP0_c.t1	El006G301020
OG0003891	CP11_g32388_DN3_SP0_c.t1	El001G065530
OG0003893	CP8_g54509_DN3_SP8_c.t1	El001G062410
OG0003894	CP2_g48603_DN3_SP8_c.t1	El001G049470
OG0003895	CP3_g13716_DN3_SP0_c.t1	El001G028530
OG0003896	CP17_g5841_DN3_SP0_c.t1, CP24_g47450_DN3_SP0_c.t1, CP17_g5838_DN2_SP0_c.t1, CP2_g48690_DN3_SP8_c.t1	El007G345400
OG0003897	CP11_g33306_DN3_SP3_c.t1	El001G076240
OG0003898	CP11_g33392_DN3_SP8_c.t1	El002G139110, El001G077330
OG0003899	CP2_g48476_DN3_SP6_c.t1, CP2_g48475_DN3_SP5_c.t1	El003G189420
OG0003900	CP3_g14410_DN2_SP4_c.t1	El001G019570, El007G324380
OG0003902	CP3_g14694_DN3_SP0_c.t1	El001G016490
OG0003902	CP8_g53892_DN3_SP0_c.t1	El007G332490
OG0003903	CP9_g28440_DN3_SP3_c.t1, CP5_g146_DN3_SP0_c.t1	El003G143200
OG0003904	CP9_g29296_DN3_SP3_c.t1	El004G229440
OG0003905	CP9_g29286_DN3_SP8_c.t1	El004G229350
OG0003906	CP7_g45434_DN3_SP0_c.t1	El002G108830
OG0003906	CP9_g28995_DN3_SP0_c.t1	El004G225950
OG0003907	CP9_g29236_DN3_SP0_c.t1	El004G228720
OG0003908	CP9_g29526_DN3_SP8_c.t1	El004G232310
OG0003909	CP9_g28337_DN3_SP0_c.t1, CP9_g29578_DN3_SP0_c.t1	El004G232910
OG0003910	CP10_g43392_DN3_SP0_c.t1, CP10_g43394_DN3_SP0_c.t1	El005G250460, El001G045770, El001G045780, El005G250450, El002G102260
OG0003912	CP10_g43497_DN1_SP0_c.t1	El005G251770
OG0003912	CP7_g46232_DN1_SP0_c.t1	El002G138790, El002G138800
OG0003913	CP12_g29919_DN3_SP3_c.t1	El005G252380
OG0003914	CP1_g37897_DN3_SP3_c.t1	El002G136930
OG0003914	CP12_g29962_DN3_SP0_c.t1	El005G252840
OG0003915	CP12_g30243_DN3_SP0_c.t1	El005G256450
OG0003916	CP12_g30320_DN3_SP8_c.t1	El005G257300
OG0003917	CP12_g30371_DN3_SP0_c.t1	El005G257960
OG0003918	CP12_g30420_DN3_SP0_c.t1, CP12_g30417_DN3_SP0_c.t1	El005G258460
OG0003919	CP12_g30537_DN3_SP0_c.t1, CP12_g30539_DN3_SP0_c.t1	El005G260130, El005G260120
OG0003921	CP10_g43580_DN3_SP8_c.t1	El005G277930
OG0003923	CP1_g38348_DN3_SP6_c.t1	El002G131350, El002G131360
OG0003924	CP3_g14190_DN3_SP4_c.t1	El001G022070
OG0003925	CP3_g13830_DN3_SP8_c.t1, CP3_g13828_DN3_SP0_c.t1	El001G026090, El001G026110
OG0003926	CP3_g13288_DN3_SP8_c.t1	El001G033030
OG0003928	CP10_g42409_DN3_SP0_c.t1	El005G238700
OG0003929	CP20_g4099_DN2_SP0_c.t1	El002G132440
OG0003930	CP1_g36457_DN3_SP0_c.t1	El002G108250
OG0003930	CP1_g36458_DN3_SP0_c.t1	El002G083190
OG0003932	CP17_g5643_DN1_SP0_c.t1, CP9_g28095_DN3_SP0_c.t1, CP3_g16307_DN3_SP0_c.t1, CP17_g5531_DN2_SP0_c.t1	El003G186160
OG0003933	CP13_g19112_DN3_SP0_c.t1	El001G045520, El001G045480
OG0003935	CP11_g33176_DN3_SP0_c.t1	El001G074590
OG0003941	CP17_g4833_DN3_SP0_c.t1, CP15_g35791_DN3_SP0_c.t1, CP10_g44032_DN3_SP0_c.t1, CP17_g4831_DN3_SP0_c.t1	El005G273140, El005G273150
OG0003945	CP6_g8576_DN1_SP0_c.t1	El005G265410
OG0003948	CP5_g1011_DN3_SP2_c.t1	El003G153200
OG0003948	CP10_g43603_DN3_SP0_c.t1	El005G277600
OG0003949	CP5_g933_DN3_SP0_c.t1	El003G152370
OG0003949	CP5_g934_DN3_SP0_c.t1	El003G152380
OG0003950	CP7_g44696_DN3_SP8_c.t1	El002G119370
OG0003951	CP6_g7211_DN2_SP5_c.t1	El003G171290
OG0003952	CP11_g32028_DN2_SP5_c.t1	El004G208810
OG0003953	CP2_g49192_DN2_SP0_c.t1	El004G200160
OG0003954	CP13_g19601_DN3_SP4_c.t1	El001G037080
OG0003955	CP13_g19542_DN3_SP0_c.t1	El001G037990
OG0003957	CP13_g19252_DN3_SP0_c.t1	El001G042480
OG0003958	CP5_g1788_DN3_SP0_c.t1	El003G185620
OG0003958	CP9_g28159_DN3_SP0_c.t1	El004G215320
OG0003959	CP4_g24645_DN3_SP0_c.t1	El006G288760
OG0003960	CP11_g33432_DN3_SP6_c.t1	El001G077960
OG0003961	CP10_g43061_DN3_SP0_c.t1	El005G246350
OG0003961	CP11_g33364_DN3_SP0_c.t1	El001G076980
OG0003962	CP10_g43101_DN3_SP5_c.t1	El005G246960
OG0003963	CP20_g4252_DN3_SP0_c.t1, CP2_g48940_DN2_SP0_c.t1	El004G196090
OG0003965	CP8_g52956_DN3_SP0_c.t1	El007G343350
OG0003966	CP8_g53232_DN3_SP8_c.t1	El007G340700, El003G155980
OG0003967	CP11_g32712_DN2_SP8_c.t1, CP10_g43172_DN3_SP4_c.t1	El001G069310
OG0003968	CP11_g32771_DN3_SP8_c.t1	El001G069960
OG0003969	CP11_g32787_DN3_SP0_c.t1	El001G070190
OG0003970	CP11_g32852_DN2_SP6_c.t1	El001G071170, El001G054240
OG0003971	CP11_g33033_DN3_SP1_c.t1	El001G073170
OG0003972	CP11_g33130_DN3_SP5_c.t1	El001G074140
OG0003973	CP13_g19773_DN3_SP8_c.t1	El007G366340
OG0003974	CP3_g14095_DN3_SP0_c.t1	El001G023050
OG0003974	CP6_g6951_DN3_SP3_c.t1	El003G167920
OG0003975	CP6_g6769_DN2_SP0_c.t1	El003G165180
OG0003977	CP3_g14047_DN3_SP6_c.t1	El005G253780, El001G023710
OG0003979	CP7_g44703_DN3_SP0_c.t1	El002G121410
OG0003981	CP5_g353_DN3_SP1_c.t1	El003G145570
OG0003982	CP5_g261_DN3_SP8_c.t1, CP2_g49518_DN3_SP0_c.t1	El003G144470, El003G144460
OG0003983	CP16_g54879_DN3_SP8_c.t1	El006G319730
OG0003984	CP20_g4203_DN3_SP0_c.t1	El001G009120
OG0003985	CP11_g31871_DN3_SP7_c.t1	El007G360560, El007G360450, El007G360580, El007G360700, El007G360670, El007G360590, El007G360630, El001G005210
OG0003986	CP13_g19952_DN3_SP4_c.t1	El007G363850
OG0003986	CP13_g19953_DN3_SP1_c.t1	El007G363840
OG0003987	CP12_g30922_DN3_SP1_c.t1	El005G268810
OG0003988	CP6_g7507_DN3_SP0_c.t1	El003G175110
OG0003989	CP6_g7331_DN2_SP0_c.t1	El003G172590, El003G172580
OG0003990	CP19_g17918_DN3_SP0_c.t1	El001G042100, El003G192200
OG0003992	CP4_g24033_DN3_SP0_c.t1	El006G281040
OG0003993	CP3_g13264_DN3_SP1_c.t1	El007G335230, El001G033280
OG0003994	CP9_g28582_DN3_SP5_c.t1	El004G221010
OG0003995	CP4_g24321_DN3_SP0_c.t1	El006G284750
OG0003996	CP4_g24349_DN1_SP0_c.t1	El006G285040
OG0003997	CP10_g42848_DN3_SP2_c.t1	El001G081790, El005G243960
OG0003998	CP11_g33644_DN3_SP1_c.t1	El001G080800
OG0003999	CP10_g42996_DN3_SP8_c.t1	El005G245710
OG0004001	CP8_g53949_DN3_SP1_c.t1	El007G331770
OG0004002	CP2_g47955_DN3_SP6_c.t1	El007G327020
OG0004003	CP4_g26054_DN1_SP0_c.t1	El006G306660
OG0004006	CP4_g26033_DN2_SP8_c.t1	El006G306610
OG0004007	CP10_g42459_DN3_SP3_c.t1	El005G239460
OG0004008	CP10_g42492_DN3_SP0_c.t1, CP2_g48629_DN3_SP2_c.t1	El005G239920
OG0004009	CP10_g42730_DN3_SP2_c.t1	El005G242500
OG0004010	CP10_g42801_DN3_SP8_c.t1	El005G243340
OG0004011	CP3_g13747_DN2_SP0_c.t1	El001G027300
OG0004012	CP4_g24731_DN3_SP8_c.t1	El006G289820
OG0004013	CP3_g13770_DN2_SP0_c.t1	El001G027010
OG0004014	CP1_g38121_DN3_SP7_c.t1	El002G125970
OG0004015	CP4_g24803_DN3_SP8_c.t1	El006G290820
OG0004016	CP4_g24781_DN3_SP0_c.t1	El006G290520
OG0004018	CP11_g32937_DN3_SP0_c.t1	El001G072100
OG0004019	CP4_g24861_DN3_SP1_c.t1	El006G291550
OG0004021	CP3_g14205_DN3_SP0_c.t1, CP3_g14206_DN3_SP0_c.t1, CP3_g14203_DN3_SP0_c.t1	El001G021930
OG0004022	CP16_g55181_DN2_SP0_c.t1, CP16_g55180_DN1_SP0_c.t1, CP16_g55531_DN2_SP0_c.t1	El006G316040
OG0004026	CP19_g18160_DN3_SP2_c.t1	El003G159820
OG0004026	CP8_g52853_DN3_SP7_c.t1	El007G343860
OG0004027	CP19_g18123_DN3_SP8_c.t1	El003G159370
OG0004030	CP16_g55120_DN3_SP0_c.t1	El006G316910
OG0004031	CP4_g25156_DN3_SP1_c.t1	El006G295150, El006G295140
OG0004032	CP16_g54723_DN3_SP8_c.t1	El006G321730
OG0004033	CP1_g37523_DN3_SP8_c.t1	El002G095690
OG0004033	CP2_g49024_DN3_SP4_c.t1	El004G197900
OG0004034	CP9_g28304_DN1_SP0_c.t1	El004G196330
OG0004036	CP2_g48831_DN2_SP0_c.t1	El007G351360, El001G012000
OG0004037	CP1_g36775_DN3_SP1_c.t1	El005G267930, El002G084680, El005G260270
OG0004038	CP11_g32371_DN3_SP0_c.t1	El001G065340
OG0004039	CP2_g48538_DN3_SP0_c.t1	El001G051280
OG0004040	CP2_g48615_DN3_SP2_c.t1	El001G049260, El001G049320
OG0004043	CP2_g49519_DN2_SP0_c.t1	El007G346060, El005G269110
OG0004044	CP11_g33377_DN3_SP8_c.t1	El001G077130
OG0004046	CP2_g48295_DN3_SP2_c.t1	El001G056370
OG0004046	CP3_g14493_DN3_SP1_c.t1	El001G018500
OG0004047	CP2_g48289_DN3_SP1_c.t1	El001G056430
OG0004048	CP2_g48228_DN1_SP0_c.t1	El007G330100
OG0004049	CP2_g48149_DN3_SP8_c.t1	El007G329250
OG0004050	CP8_g54122_DN3_SP8_c.t1	El001G013670, El001G057470
OG0004051	CP3_g15407_DN3_SP8_c.t1	El001G012510
OG0004052	CP9_g28754_DN3_SP4_c.t1	El004G223160
OG0004053	CP9_g29466_DN3_SP4_c.t1	El004G231590
OG0004054	CP10_g43246_DN3_SP5_c.t1	El005G248690, El003G187100
OG0004055	CP10_g43332_DN1_SP0_c.t1	El005G249700, El001G051600
OG0004057	CP12_g30053_DN3_SP3_c.t1	El005G253990
OG0004058	CP12_g30054_DN3_SP0_c.t1	El005G254000
OG0004059	CP12_g30131_DN3_SP6_c.t1	El005G254980
OG0004060	CP12_g30149_DN3_SP8_c.t1	El005G255240, El006G320300
OG0004061	CP12_g30154_DN3_SP8_c.t1	El005G255360
OG0004061	CP1_g38253_DN3_SP4_c.t1	El002G132410
OG0004062	CP12_g30185_DN3_SP0_c.t1	El005G255790
OG0004063	CP12_g30206_DN3_SP0_c.t1	El005G256000
OG0004064	CP1_g38046_DN3_SP5_c.t1	El002G134960
OG0004065	CP12_g30457_DN3_SP5_c.t1	El005G259070
OG0004066	CP12_g30601_DN3_SP8_c.t1	El005G261150
OG0004067	CP12_g30825_DN3_SP0_c.t1	El005G267550, El007G352750
OG0004068	CP10_g44097_DN3_SP8_c.t1	El007G344800, El005G272860
OG0004069	CP2_g49408_DN2_SP0_c.t1, CP1_g38176_DN3_SP0_c.t1	El002G133300
OG0004070	CP10_g43465_DN3_SP8_c.t1	El005G251390
OG0004071	CP3_g13661_DN3_SP0_c.t1	El001G028270, El002G127220
OG0004072	CP3_g13582_DN3_SP0_c.t1	El001G029140
OG0004072	CP4_g24528_DN3_SP0_c.t1	El006G287280
OG0004073	CP3_g13454_DN3_SP3_c.t1	El001G030860
OG0004074	CP19_g17897_DN3_SP0_c.t1	El003G192460
OG0004075	CP13_g20059_DN3_SP8_c.t1	El007G362030
OG0004082	CP11_g32147_DN2_SP0_c.t1, CP29_g22054_DN3_SP0_c.t1, CP5_g3374_DN2_SP0_c.t1, CP11_g32145_DN3_SP0_c.t1, CP197_g18957_DN2_SP0_c.t1, CP198_g34090_DN2_SP0_c.t1, CP29_g22056_DN1_SP0_c.t1, CP4_g26009_DN1_SP0_c.t1, CP198_g34084_DN1_SP0_c.t1, CP197_g18956_DN1_SP0_c.t1	El001G009760, El001G001990
OG0004084	CP13_g19436_DN3_SP0_c.t1	El001G039760, El001G039770
OG0004088	CP5_g1670_DN2_SP0_c.t1, CP5_g1671_DN2_SP0_c.t1, CP5_g1669_DN1_SP0_c.t1	El006G293950
OG0004092	CP5_g945_DN3_SP3_c.t1	El003G152520
OG0004093	CP11_g31794_DN3_SP2_c.t1	El003G152150
OG0004095	CP5_g630_DN3_SP4_c.t1	El003G148780
OG0004096	CP5_g574_DN3_SP5_c.t1	El003G148160
OG0004097	CP2_g49523_DN3_SP6_c.t1	El004G203700, El004G205020
OG0004098	CP1_g37297_DN3_SP8_c.t1	El002G093090
OG0004099	CP13_g19684_DN3_SP0_c.t1	El001G036190
OG0004101	CP8_g53527_DN3_SP1_c.t1	El007G336660, El003G162300
OG0004102	CP19_g17829_DN3_SP8_c.t1	El003G193490
OG0004104	CP8_g53157_DN2_SP0_c.t1, CP8_g53159_DN3_SP0_c.t1, CP8_g53152_DN3_SP0_c.t1, CP8_g53158_DN3_SP0_c.t1, CP8_g53151_DN3_SP0_c.t1	El007G341600
OG0004105	CP8_g53407_DN3_SP6_c.t1	El007G338040
OG0004106	CP8_g53443_DN3_SP8_c.t1	El007G337600
OG0004108	CP8_g53609_DN3_SP0_c.t1	El007G335900
OG0004109	CP2_g48448_DN3_SP2_c.t1	El001G070410
OG0004112	CP2_g48154_DN3_SP8_c.t1	El007G329300
OG0004113	CP6_g6958_DN3_SP3_c.t1	El003G167970
OG0004114	CP6_g6953_DN3_SP6_c.t1	El003G167940
OG0004115	CP6_g6933_DN3_SP3_c.t1	El003G167590
OG0004116	CP6_g6771_DN1_SP0_c.t1	El003G165200
OG0004118	CP19_g18516_DN3_SP8_c.t1	El003G164190
OG0004119	CP7_g44527_DN3_SP1_c.t1	El002G121540
OG0004120	CP6_g6747_DN3_SP8_c.t1	El003G164950
OG0004121	CP1_g41044_DN3_SP5_c.t1	El002G127690
OG0004122	CP1_g40634_DN3_SP8_c.t1	El002G127270
OG0004123	CP7_g45000_DN3_SP8_c.t1	El002G114980
OG0004124	CP3_g14446_DN3_SP0_c.t1, CP7_g44815_DN3_SP0_c.t1	El002G117550
OG0004125	CP5_g349_DN3_SP8_c.t1	El003G145520
OG0004126	CP4_g25051_DN3_SP6_c.t1	El007G343820
OG0004127	CP5_g250_DN3_SP0_c.t1	El003G144570
OG0004128	CP5_g38_DN3_SP4_c.t1	El003G141990
OG0004131	CP12_g29812_DN1_SP0_c.t1	El005G279510
OG0004132	CP4_g25380_DN3_SP8_c.t1	El006G298280, El002G126120
OG0004133	CP13_g20457_DN3_SP0_c.t1	El007G358030
OG0004134	CP1_g38392_DN3_SP6_c.t1	El002G130930
OG0004135	CP20_g4302_DN3_SP8_c.t1	El001G008070, El003G161040
OG0004136	CP20_g4410_DN3_SP0_c.t1	El001G006780
OG0004137	CP13_g19779_DN3_SP1_c.t1	El007G366290
OG0004138	CP6_g7487_DN3_SP2_c.t1	El003G174850
OG0004139	CP19_g17904_DN3_SP0_c.t1	El005G267710
OG0004140	CP4_g23981_DN3_SP0_c.t1	El006G280440
OG0004142	CP4_g24308_DN3_SP4_c.t1	El006G284570
OG0004143	CP4_g24362_DN3_SP8_c.t1	El006G285180
OG0004144	CP4_g24433_DN3_SP0_c.t1	El006G285960
OG0004145	CP4_g24441_DN3_SP0_c.t1	El006G286110
OG0004146	CP3_g13499_DN3_SP8_c.t1	El001G030200
OG0004147	CP8_g54225_DN3_SP4_c.t1	El001G059020
OG0004148	CP8_g54184_DN2_SP0_c.t1	El001G058480
OG0004149	CP8_g54105_DN3_SP2_c.t1	El001G057240
OG0004150	CP8_g54036_DN3_SP2_c.t1	El007G330840
OG0004151	CP8_g53903_DN3_SP8_c.t1	El007G332360
OG0004152	CP2_g47891_DN2_SP2_c.t1	El007G326370
OG0004153	CP1_g36460_DN3_SP0_c.t1	El002G083210
OG0004153	CP8_g54654_DN3_SP0_c.t1	El001G000370
OG0004154	CP8_g54569_DN3_SP0_c.t1	El001G001290
OG0004155	CP8_g54560_DN3_SP5_c.t1	El001G001340
OG0004156	CP11_g32072_DN3_SP5_c.t1	El001G002890
OG0004158	CP13_g20245_DN3_SP3_c.t1	El001G079980, El007G359360
OG0004159	CP1_g36654_DN3_SP8_c.t1	El002G086150
OG0004160	CP4_g25553_DN3_SP1_c.t1	El006G300290
OG0004161	CP4_g25566_DN3_SP0_c.t1	El006G300450
OG0004162	CP4_g25707_DN3_SP0_c.t1	El006G302160
OG0004163	CP4_g25716_DN2_SP0_c.t1	El006G302250
OG0004166	CP18_g12165_DN3_SP0_c.t1	El006G312520, El001G012180
OG0004167	CP5_g1282_DN3_SP0_c.t1	El003G156990
OG0004168	CP11_g32541_DN3_SP0_c.t1	El001G067270
OG0004168	CP10_g42120_DN3_SP0_c.t1	El005G235220, El005G235190
OG0004169	CP10_g42304_DN3_SP8_c.t1	El005G237370
OG0004170	CP10_g42394_DN3_SP8_c.t1	El005G238530
OG0004171	CP2_g48668_DN3_SP5_c.t1	El001G047300
OG0004171	CP10_g42434_DN3_SP6_c.t1	El005G239030
OG0004172	CP10_g42490_DN3_SP1_c.t1	El005G239860
OG0004174	CP10_g42766_DN3_SP8_c.t1	El005G242870
OG0004175	CP4_g24669_DN3_SP0_c.t1	El006G289070
OG0004178	CP7_g46116_DN3_SP6_c.t1	El002G100240
OG0004179	CP7_g45857_DN2_SP0_c.t1, CP7_g45858_DN2_SP0_c.t1	El002G103210
OG0004180	CP7_g45759_DN3_SP7_c.t1	El001G040090
OG0004181	CP7_g45695_DN3_SP4_c.t1	El002G105080
OG0004182	CP9_g28824_DN3_SP8_c.t1	El004G223930
OG0004183	CP19_g18191_DN3_SP2_c.t1	El003G160130
OG0004184	CP19_g18182_DN3_SP0_c.t1	El003G160030
OG0004186	CP20_g3917_DN3_SP7_c.t1	El003G189720, El001G010430
OG0004188	CP8_g53139_DN3_SP7_c.t1	El007G341720, El003G183610
OG0004189	CP1_g37593_DN1_SP0_c.t1	El002G096490
OG0004189	CP13_g19348_DN2_SP0_c.t1	El001G041100
OG0004190	CP1_g37554_DN3_SP0_c.t1	El002G096020
OG0004191	CP1_g37112_DN3_SP2_c.t1	El002G091030
OG0004192	CP13_g20185_DN3_SP0_c.t1	El001G009000
OG0004193	CP11_g32362_DN3_SP0_c.t1	El007G341260, El004G198200
OG0004194	CP11_g32341_DN3_SP8_c.t1	El001G064990, El001G065000, El001G064830
OG0004195	CP11_g32248_DN3_SP4_c.t1	El001G063700, El006G319130
OG0004196	CP2_g48581_DN1_SP0_c.t1, CP1_g37052_DN3_SP0_c.t1	El001G050270
OG0004197	CP11_g33293_DN2_SP0_c.t1	El001G074830
OG0004198	CP2_g48490_DN3_SP0_c.t1	El001G052210, El001G052200
OG0004201	CP2_g48269_DN3_SP0_c.t1	El001G056680
OG0004202	CP2_g48210_DN3_SP8_c.t1	El007G329890
OG0004203	CP2_g48056_DN3_SP4_c.t1	El003G155590
OG0004204	CP3_g14605_DN3_SP1_c.t1	El001G017380
OG0004204	CP2_g48041_DN3_SP8_c.t1	El007G328020
OG0004205	CP8_g53857_DN3_SP7_c.t1	El007G332910
OG0004206	CP3_g14418_DN3_SP0_c.t1	El001G019500
OG0004206	CP3_g14419_DN2_SP0_c.t1	El001G019490
OG0004207	CP3_g14863_DN3_SP0_c.t1	El001G014620
OG0004208	CP20_g4042_DN3_SP0_c.t1	El001G010080
OG0004209	CP9_g28770_DN2_SP0_c.t1	El004G223310
OG0004210	CP9_g28784_DN3_SP7_c.t1	El004G223500
OG0004211	CP9_g28825_DN3_SP1_c.t1	El006G312050, El004G223940
OG0004212	CP9_g29418_DN3_SP8_c.t1	El004G230890
OG0004213	CP9_g29063_DN3_SP1_c.t1	El004G226770
OG0004214	CP9_g28954_DN3_SP6_c.t1	El004G225390, El004G213830, El004G213810
OG0004216	CP9_g29635_DN2_SP0_c.t1	El004G233630
OG0004217	CP10_g43228_DN3_SP0_c.t1	El005G248510
OG0004218	CP10_g43499_DN3_SP0_c.t1	El005G251790
OG0004219	CP12_g29892_DN2_SP8_c.t1	El005G252170
OG0004220	CP12_g29948_DN3_SP8_c.t1	El005G252700
OG0004221	CP6_g6849_DN3_SP0_c.t1	El003G166270
OG0004222	CP12_g30155_DN3_SP1_c.t1	El005G255370
OG0004223	CP12_g30239_DN3_SP5_c.t1	El005G256410
OG0004224	CP12_g30269_DN3_SP3_c.t1	El005G256730
OG0004225	CP12_g30301_DN3_SP0_c.t1	El005G257100
OG0004226	CP12_g30467_DN3_SP8_c.t1	El005G259260
OG0004227	CP12_g30533_DN3_SP8_c.t1	El005G260080
OG0004228	CP12_g30534_DN3_SP1_c.t1	El005G260090
OG0004230	CP12_g30605_DN3_SP3_c.t1	El005G261210
OG0004231	CP12_g30645_DN3_SP8_c.t1, CP12_g30644_DN3_SP0_c.t1	El005G261990
OG0004233	CP12_g30754_DN3_SP4_c.t1	El005G265680
OG0004235	CP10_g43615_DN3_SP0_c.t1	El005G277520
OG0004236	CP5_g1106_DN3_SP8_c.t1	El003G154940
OG0004236	CP5_g1107_DN3_SP7_c.t1	El003G154950
OG0004237	CP5_g2054_DN3_SP4_c.t1	El003G184000, El003G183990
OG0004238	CP7_g46444_DN3_SP0_c.t1	El002G141080
OG0004239	CP7_g46424_DN3_SP0_c.t1	El002G140860
OG0004239	CP7_g46425_DN3_SP0_c.t1	El002G140880
OG0004240	CP7_g46323_DN1_SP0_c.t1	El002G139680
OG0004241	CP7_g46297_DN3_SP8_c.t1	El002G139330
OG0004242	CP7_g46257_DN3_SP3_c.t1, CP7_g46258_DN3_SP0_c.t1	El002G138180
OG0004243	CP7_g46242_DN3_SP8_c.t1	El002G138460
OG0004244	CP1_g37989_DN2_SP0_c.t1	El002G135680
OG0004245	CP9_g28558_DN3_SP8_c.t1	El001G042710
OG0004246	CP1_g38315_DN3_SP2_c.t1	El002G131630
OG0004247	CP4_g25264_DN3_SP3_c.t1, CP16_g54809_DN3_SP0_c.t1	El006G296400
OG0004248	CP10_g42672_DN3_SP0_c.t1	El005G241930
OG0004249	CP2_g48501_DN3_SP0_c.t1	El001G051830
OG0004250	CP13_g20111_DN3_SP0_c.t1, CP9_g29664_DN1_SP8_c.t1	El003G183310, El004G233960
OG0004251	CP3_g13609_DN3_SP2_c.t1	El001G028830
OG0004252	CP3_g13551_DN3_SP0_c.t1	El001G029480
OG0004252	CP4_g24507_DN3_SP0_c.t1	El006G287000
OG0004253	CP3_g13319_DN3_SP3_c.t1, CP12_g30931_DN2_SP0_c.t1	El004G213190, El003G174290
OG0004254	CP3_g13232_DN3_SP7_c.t1	El001G076630, El001G033690
OG0004255	CP3_g13158_DN3_SP0_c.t1	El001G034580
OG0004256	CP11_g33537_DN3_SP0_c.t1	El001G079210
OG0004259	CP5_g1954_DN3_SP0_c.t1, CP5_g1952_DN3_SP0_c.t1	El007G337990
OG0004260	CP8_g54636_DN3_SP0_c.t1	El001G000580
OG0004262	CP2_g48922_DN2_SP0_c.t1	El004G195870
OG0004265	CP7_g44606_DN2_SP0_c.t1, CP7_g44597_DN3_SP0_c.t1, CP7_g44607_DN3_SP0_c.t1, CP7_g44592_DN2_SP0_c.t1	El002G113520
OG0004266	CP8_g53440_DN3_SP0_c.t1	El006G308280
OG0004269	CP2_g49801_DN3_SP0_c.t1	El004G211590, El004G211580, El004G204440
OG0004275	CP5_g1096_DN3_SP0_c.t1	El003G154790
OG0004276	CP5_g579_DN3_SP8_c.t1	El005G277420
OG0004277	CP5_g981_DN3_SP8_c.t1	El003G152910
OG0004278	CP5_g881_DN3_SP6_c.t1, CP16_g55107_DN3_SP0_c.t1	El003G151820
OG0004279	CP5_g860_DN3_SP0_c.t1	El003G151580
OG0004280	CP5_g692_DN3_SP8_c.t1	El003G149460
OG0004281	CP5_g618_DN3_SP0_c.t1	El003G148570
OG0004282	CP5_g548_DN3_SP0_c.t1	El003G147830, El004G233250
OG0004283	CP5_g493_DN3_SP1_c.t1	El003G147200
OG0004284	CP7_g44774_DN3_SP1_c.t1	El002G118360
OG0004285	CP7_g44679_DN3_SP8_c.t1	El002G119560
OG0004286	CP2_g49983_DN3_SP0_c.t1, CP2_g49987_DN3_SP0_c.t1	El004G208730, El004G208700
OG0004287	CP13_g19681_DN3_SP1_c.t1	El001G036220
OG0004288	CP13_g19557_DN3_SP1_c.t1	El001G037790
OG0004289	CP20_g3827_DN2_SP0_c.t1, CP13_g19450_DN2_SP0_c.t1	El001G039360
OG0004290	CP13_g19287_DN3_SP0_c.t1	El001G041970
OG0004291	CP5_g1963_DN3_SP3_c.t1	El007G366440
