Orthogroup	Erysimum_linariifolium	Conringia_planisiliqua
OG0012943	El001G037740	CP13_g19561_DN3_SP6_c.t1
OG0012944	El001G038030	CP13_g19539_DN3_SP2_c.t1
OG0012945	El001G038060	CP13_g19536_DN1_SP0_c.t1
OG0012946	El002G097830	CP1_g37700_DN3_SP8_c.t1
OG0012947	El001G038390	CP13_g19515_DN1_SP0_c.t1
OG0012948	El001G038810	CP13_g19488_DN3_SP8_c.t1
OG0012949	El001G039080	CP13_g19466_DN2_SP0_c.t1
OG0012950	El001G039200	CP13_g19456_DN3_SP8_c.t1
OG0012951	El001G040030	CP13_g19416_DN3_SP8_c.t1
OG0012952	El001G040110	CP13_g19410_DN2_SP0_c.t1
OG0012953	El001G040370	CP13_g19397_DN3_SP3_c.t1
OG0012955	El001G040750	CP13_g19370_DN3_SP7_c.t1
OG0012956	El001G040920	CP13_g19359_DN3_SP0_c.t1
OG0012957	El001G040990	CP13_g19353_DN3_SP0_c.t1
OG0012958	El001G041200	CP13_g19340_DN3_SP0_c.t1
OG0012959	El001G041220	CP13_g19338_DN3_SP8_c.t1
OG0012960	El001G041600	CP13_g19314_DN3_SP2_c.t1
OG0012961	El001G041660	CP13_g19310_DN3_SP0_c.t1
OG0012962	El001G041810	CP13_g19297_DN3_SP4_c.t1
OG0012963	El001G041820	CP13_g19296_DN3_SP0_c.t1
OG0012964	El001G041860	CP13_g19293_DN3_SP8_c.t1
OG0012965	El001G042160	CP13_g19277_DN3_SP0_c.t1
OG0012966	El003G191720	CP5_g1343_DN3_SP0_c.t1, CP5_g1342_DN3_SP0_c.t1
OG0012967	El001G042440	CP13_g19256_DN3_SP8_c.t1
OG0012968	El001G042720	CP13_g19233_DN3_SP0_c.t1
OG0012969	El001G042730	CP13_g19232_DN3_SP0_c.t1
OG0012970	El001G042960	CP13_g19220_DN3_SP8_c.t1
OG0012971	El001G043180	CP13_g19205_DN3_SP4_c.t1
OG0012972	El001G043900	CP13_g19181_DN3_SP0_c.t1
OG0012973	El001G043910	CP13_g19180_DN3_SP2_c.t1
OG0012974	El001G043970	CP13_g19178_DN3_SP8_c.t1
OG0012975	El005G270800	CP13_g19158_DN3_SP2_c.t1
OG0012976	El001G044990	CP13_g19133_DN3_SP8_c.t1
OG0012977	El001G045060	CP13_g19128_DN3_SP5_c.t1
OG0012979	El001G046310	CP2_g48848_DN3_SP0_c.t1
OG0012980	El003G187530	CP5_g1630_DN3_SP4_c.t1
OG0012981	El004G217250	CP9_g28256_DN3_SP0_c.t1
OG0012982	El004G217240	CP9_g28255_DN3_SP0_c.t1
OG0012983	El004G217120	CP39_g21143_DN3_SP8_c.t1
OG0012984	El004G217090	CP39_g21142_DN2_SP0_c.t1
OG0012985	El004G216440	CP9_g28231_DN3_SP0_c.t1
OG0012986	El004G216230	CP9_g28214_DN3_SP7_c.t1
OG0012987	El004G215430	CP9_g28169_DN3_SP8_c.t1
OG0012988	El004G215290	CP9_g28156_DN3_SP0_c.t1
OG0012989	El004G215280	CP9_g28155_DN3_SP8_c.t1
OG0012990	El004G213780	CP9_g27885_DN3_SP3_c.t1
OG0012991	El004G213240	CP9_g27785_DN3_SP0_c.t1
OG0012992	El004G212850	CP9_g27741_DN3_SP0_c.t1
OG0012993	El004G212720	CP9_g27714_DN3_SP8_c.t1
OG0012994	El004G212160	CP9_g27639_DN3_SP3_c.t1
OG0012995	El004G210900	CP5_g2389_DN3_SP7_c.t1
OG0012996	El004G210860	CP28_g34061_DN2_SP0_c.t1
OG0012997	El004G210480	CP5_g2123_DN3_SP0_c.t1, CP12_g30715_DN3_SP7_c.t1
OG0012998	El004G193840	CP13_g19045_DN3_SP8_c.t1
OG0012999	El004G194000	CP13_g19061_DN3_SP0_c.t1
OG0013000	El004G194380	CP13_g19089_DN3_SP0_c.t1
OG0013001	El004G194390	CP13_g19090_DN3_SP0_c.t1
OG0013002	El004G194620	CP13_g19100_DN3_SP2_c.t1
OG0013003	El004G194630	CP13_g19101_DN3_SP8_c.t1
OG0013004	El004G194760	CP2_g48875_DN3_SP8_c.t1
OG0013005	El004G194780	CP2_g48877_DN3_SP1_c.t1
OG0013006	El004G194800	CP2_g48879_DN3_SP8_c.t1
OG0013007	El004G194810	CP2_g48880_DN3_SP1_c.t1
OG0013008	El004G194820	CP2_g48881_DN3_SP8_c.t1
OG0013009	El004G195100	CP2_g48884_DN3_SP8_c.t1
OG0013010	El004G195520	CP2_g48903_DN3_SP3_c.t1
OG0013011	El004G195690	CP2_g48910_DN3_SP8_c.t1
OG0013012	El004G195920	CP2_g48935_DN3_SP0_c.t1, CP2_g48929_DN3_SP1_c.t1
OG0013013	El004G196040	CP2_g48937_DN3_SP8_c.t1
OG0013014	El004G196240	CP2_g48942_DN3_SP1_c.t1
OG0013015	El002G096330	CP1_g37579_DN3_SP3_c.t1
OG0013016	El004G196930	CP2_g48968_DN3_SP5_c.t1
OG0013017	El004G197070	CP2_g48980_DN3_SP0_c.t1
OG0013018	El001G030340, El004G197560	CP2_g49004_DN3_SP0_c.t1
OG0013019	El004G197590	CP2_g49007_DN3_SP0_c.t1
OG0013020	El004G198100	CP2_g49036_DN3_SP8_c.t1
OG0013021	El004G198140	CP2_g49040_DN1_SP0_c.t1
OG0013022	El004G198180	CP2_g49043_DN3_SP8_c.t1
OG0013023	El004G198190	CP16_g54729_DN3_SP1_c.t1
OG0013024	El003G158650	CP19_g18059_DN3_SP1_c.t1
OG0013025	El003G158480	CP19_g18043_DN3_SP0_c.t1
OG0013026	El003G158440	CP19_g18039_DN3_SP3_c.t1
OG0013027	El003G158420	CP19_g18035_DN3_SP7_c.t1
OG0013028	El003G158300	CP19_g18020_DN3_SP0_c.t1
OG0013029	El006G313610, El003G184600	CP5_g1948_DN3_SP8_c.t1
OG0013030	El006G288090	CP4_g24591_DN3_SP2_c.t1
OG0013031	El006G288220	CP4_g24603_DN3_SP0_c.t1
OG0013032	El006G288400	CP4_g24620_DN3_SP3_c.t1
OG0013033	El006G288380	CP4_g24618_DN3_SP1_c.t1
OG0013034	El006G288600	CP4_g24632_DN3_SP3_c.t1
OG0013035	El006G288870	CP4_g24654_DN3_SP3_c.t1
OG0013036	El006G288970	CP4_g24665_DN3_SP2_c.t1
OG0013037	El005G244190	CP10_g42870_DN3_SP0_c.t1
OG0013038	El005G244390	CP10_g42886_DN3_SP5_c.t1
OG0013040	El005G244810	CP10_g42925_DN3_SP0_c.t1
OG0013041	El005G244820	CP10_g42926_DN3_SP8_c.t1
OG0013042	El005G245140	CP10_g42958_DN3_SP8_c.t1
OG0013043	El005G245250	CP10_g42965_DN3_SP0_c.t1
OG0013044	El003G160450	CP19_g18217_DN3_SP0_c.t1
OG0013045	El005G245360	CP10_g42972_DN2_SP0_c.t1
OG0013046	El005G245470	CP10_g42976_DN3_SP0_c.t1
OG0013047	El005G245490	CP10_g42978_DN3_SP4_c.t1
OG0013048	El005G245500	CP10_g42979_DN3_SP4_c.t1
OG0013049	El005G245750	CP10_g43001_DN3_SP3_c.t1
OG0013050	El005G245770	CP10_g43003_DN3_SP8_c.t1
OG0013051	El001G060510	CP8_g54366_DN3_SP8_c.t1
OG0013052	El005G246020	CP10_g43028_DN3_SP0_c.t1
OG0013053	El005G246040	CP10_g43030_DN3_SP0_c.t1
OG0013054	El005G246080	CP10_g43034_DN3_SP8_c.t1
OG0013055	El005G246230	CP10_g43051_DN3_SP2_c.t1
OG0013056	El002G094420	CP1_g37419_DN3_SP1_c.t1
OG0013057	El005G246690	CP10_g43087_DN3_SP8_c.t1
OG0013058	El005G247130	CP10_g43117_DN3_SP2_c.t1
OG0013059	El005G247260	CP10_g43120_DN3_SP8_c.t1
OG0013060	El005G247810	CP10_g43166_DN3_SP6_c.t1
OG0013061	El005G247820	CP10_g43167_DN3_SP8_c.t1
OG0013062	El005G247880	CP10_g43173_DN3_SP8_c.t1
OG0013063	El005G247920	CP10_g43177_DN3_SP0_c.t1
OG0013064	El001G058140	CP4_g25634_DN3_SP4_c.t1
OG0013065	El005G248120	CP10_g43194_DN3_SP8_c.t1
OG0013066	El003G155940	CP5_g1200_DN3_SP5_c.t1
OG0013068	El007G344870	CP26_g51204_DN3_SP8_c.t1
OG0013069	El007G344850	CP26_g51168_DN3_SP8_c.t1
OG0013070	El007G344840	CP69_g34235_DN3_SP4_c.t1
OG0013071	El007G344770	CP8_g52189_DN3_SP8_c.t1
OG0013072	El007G344680	CP8_g52281_DN3_SP8_c.t1
OG0013074	El007G344480	CP8_g52542_DN3_SP7_c.t1
OG0013075	El007G344440	CP8_g52594_DN3_SP3_c.t1
OG0013076	El007G344200	CP8_g52725_DN3_SP1_c.t1
OG0013077	El007G344170	CP8_g52731_DN3_SP8_c.t1
OG0013078	El007G330760	CP8_g52843_DN3_SP8_c.t1
OG0013079	El007G343480	CP8_g52925_DN3_SP8_c.t1
OG0013080	El005G268770	CP12_g30908_DN2_SP0_c.t1
OG0013081	El007G343050	CP8_g52992_DN3_SP8_c.t1
OG0013082	El007G342910	CP8_g53012_DN3_SP0_c.t1
OG0013083	El007G342830	CP8_g53018_DN3_SP2_c.t1
OG0013084	El007G342500	CP8_g53059_DN3_SP4_c.t1
OG0013085	El007G342150	CP8_g53107_DN3_SP0_c.t1
OG0013086	El007G342010	CP8_g53115_DN3_SP0_c.t1
OG0013087	El007G341770	CP8_g53131_DN3_SP0_c.t1
OG0013088	El007G341630	CP8_g53149_DN3_SP8_c.t1
OG0013089	El007G341420	CP8_g53174_DN3_SP1_c.t1
OG0013090	El007G341340	CP8_g53184_DN3_SP0_c.t1
OG0013091	El007G340760	CP8_g53227_DN3_SP2_c.t1
OG0013092	El007G340380	CP8_g53245_DN3_SP6_c.t1
OG0013093	El007G339630	CP8_g53312_DN3_SP8_c.t1
OG0013094	El003G156290	CP5_g1226_DN3_SP8_c.t1
OG0013095	El007G338600	CP8_g53380_DN3_SP4_c.t1
OG0013096	El007G338610	CP8_g53379_DN3_SP8_c.t1
OG0013097	El007G338670	CP8_g53377_DN3_SP0_c.t1
OG0013099	El007G338780	CP8_g53368_DN3_SP0_c.t1
OG0013100	El007G338790	CP8_g53367_DN3_SP3_c.t1
OG0013101	El007G338830	CP8_g53366_DN3_SP8_c.t1
OG0013102	El007G338330	CP8_g53399_DN3_SP1_c.t1
OG0013103	El007G338070	CP8_g53405_DN3_SP8_c.t1
OG0013104	El007G337900	CP8_g53421_DN3_SP0_c.t1
OG0013105	El005G271660	CP10_g43842_DN3_SP7_c.t1
OG0013106	El007G337580	CP8_g53445_DN3_SP0_c.t1
OG0013107	El007G337500	CP8_g53454_DN3_SP0_c.t1
OG0013108	El007G337490	CP8_g53455_DN3_SP4_c.t1
OG0013109	El007G337480	CP8_g53456_DN3_SP7_c.t1
OG0013110	El007G337440	CP8_g53458_DN1_SP0_c.t1
OG0013111	El007G337430	CP8_g53461_DN3_SP5_c.t1
OG0013112	El007G337330	CP8_g53471_DN2_SP0_c.t1
OG0013113	El007G337010	CP8_g53498_DN3_SP8_c.t1
OG0013114	El003G157570	CP19_g17958_DN3_SP8_c.t1
OG0013115	El007G336970	CP8_g53501_DN3_SP8_c.t1
OG0013116	El007G336650	CP8_g53528_DN3_SP8_c.t1
OG0013117	El007G336470	CP8_g53549_DN3_SP0_c.t1
OG0013118	El004G207610, El007G336370	CP8_g53559_DN3_SP0_c.t1
OG0013119	El007G336190	CP8_g53578_DN3_SP8_c.t1
OG0013120	El007G336050	CP8_g53594_DN1_SP0_c.t1
OG0013121	El007G335990	CP8_g53600_DN3_SP0_c.t1
OG0013122	El007G335820	CP8_g53618_DN3_SP8_c.t1
OG0013123	El007G335500	CP8_g53635_DN3_SP0_c.t1
OG0013124	El007G334650	CP8_g53709_DN3_SP2_c.t1
OG0013125	El007G334510	CP8_g53719_DN3_SP8_c.t1
OG0013126	El007G334460	CP8_g53721_DN3_SP0_c.t1
OG0013127	El007G334370	CP8_g53731_DN2_SP2_c.t1
OG0013128	El007G334360	CP8_g53732_DN3_SP1_c.t1
OG0013129	El007G334170	CP8_g53748_DN3_SP0_c.t1
OG0013130	El007G333820	CP8_g53772_DN1_SP0_c.t1
OG0013131	El007G333700	CP8_g53784_DN3_SP7_c.t1
OG0013132	El007G333470	CP8_g53807_DN3_SP1_c.t1
OG0013133	El007G333420	CP8_g53812_DN3_SP8_c.t1
OG0013134	El001G011620	CP6_g7117_DN3_SP5_c.t1
OG0013135	El001G056930	CP2_g48249_DN3_SP0_c.t1
OG0013136	El007G351580	CP2_g48833_DN3_SP7_c.t1
OG0013137	El001G068390	CP11_g32635_DN3_SP0_c.t1
OG0013138	El001G068440	CP11_g32641_DN3_SP6_c.t1
OG0013139	El001G068460	CP11_g32643_DN3_SP8_c.t1
OG0013140	El001G068770	CP11_g32669_DN3_SP0_c.t1
OG0013141	El001G068890	CP11_g32679_DN3_SP8_c.t1
OG0013143	El001G069190	CP11_g32701_DN3_SP5_c.t1
OG0013144	El001G069220	CP11_g32703_DN3_SP0_c.t1
OG0013145	El001G069300	CP11_g32711_DN3_SP0_c.t1
OG0013147	El001G069370	CP11_g32718_DN3_SP8_c.t1
OG0013148	El001G069710	CP11_g32746_DN3_SP8_c.t1
OG0013149	El001G069770, El001G069790	CP11_g32753_DN3_SP0_c.t1
OG0013150	El001G069920	CP11_g32766_DN3_SP8_c.t1
OG0013151	El001G069940	CP11_g32769_DN3_SP8_c.t1
OG0013152	El001G069970	CP11_g32772_DN3_SP0_c.t1
OG0013153	El001G070140	CP11_g32782_DN3_SP8_c.t1
OG0013154	El001G070300	CP11_g32793_DN3_SP1_c.t1
OG0013155	El001G070310	CP11_g32794_DN3_SP7_c.t1
OG0013156	El001G070390	CP11_g32804_DN3_SP6_c.t1
OG0013157	El005G241480, El001G070400	CP11_g32805_DN3_SP2_c.t1
OG0013159	El001G071070	CP11_g32845_DN2_SP2_c.t1
OG0013160	El001G071830	CP11_g32910_DN3_SP8_c.t1
OG0013161	El001G072240	CP11_g32950_DN3_SP3_c.t1
OG0013162	El001G072280	CP11_g32953_DN3_SP2_c.t1
OG0013163	El001G072570	CP11_g32979_DN3_SP7_c.t1
OG0013164	El001G072670	CP11_g32987_DN3_SP8_c.t1
OG0013165	El001G072690	CP11_g32989_DN3_SP0_c.t1
OG0013166	El001G072780	CP11_g32998_DN3_SP4_c.t1
OG0013167	El001G072920	CP11_g33010_DN3_SP7_c.t1
OG0013168	El001G072940	CP11_g33012_DN3_SP5_c.t1
OG0013169	El001G072960	CP11_g33013_DN3_SP8_c.t1
OG0013170	El001G073000	CP11_g33019_DN3_SP8_c.t1
OG0013171	El001G073300	CP11_g33044_DN3_SP3_c.t1
OG0013172	El001G056670	CP2_g48270_DN3_SP8_c.t1
OG0013173	El001G073480	CP11_g33061_DN3_SP0_c.t1
OG0013174	El001G073690	CP11_g33080_DN3_SP2_c.t1
OG0013175	El001G073700	CP11_g33082_DN3_SP1_c.t1
OG0013176	El001G074010	CP11_g33114_DN3_SP1_c.t1
OG0013177	El001G074060	CP11_g33122_DN3_SP0_c.t1
OG0013178	El001G074080	CP11_g33124_DN3_SP0_c.t1
OG0013179	El001G074520	CP11_g33169_DN3_SP0_c.t1
OG0013180	El007G328630	CP2_g48096_DN3_SP6_c.t1
OG0013183	El003G169420	CP6_g7078_DN3_SP2_c.t1
OG0013184	El003G169310, El003G169300	CP6_g7069_DN2_SP0_c.t1
OG0013185	El003G169170	CP6_g7052_DN3_SP7_c.t1
OG0013186	El003G169160	CP6_g7051_DN3_SP7_c.t1
OG0013187	El003G168800	CP6_g7027_DN3_SP8_c.t1
OG0013188	El003G168470	CP6_g6991_DN3_SP8_c.t1
OG0013189	El003G168430	CP6_g6987_DN3_SP1_c.t1
OG0013190	El003G168420	CP6_g6986_DN3_SP6_c.t1
OG0013191	El007G364280	CP13_g19921_DN3_SP0_c.t1
OG0013192	El003G167960	CP6_g6957_DN3_SP2_c.t1, CP6_g6956_DN3_SP3_c.t1
OG0013193	El003G167850	CP6_g6944_DN3_SP8_c.t1
OG0013194	El003G167620	CP6_g6936_DN3_SP0_c.t1
OG0013195	El003G167580	CP6_g6932_DN3_SP8_c.t1
OG0013196	El003G167530	CP6_g6927_DN3_SP8_c.t1
OG0013197	El003G167370	CP6_g6916_DN3_SP6_c.t1
OG0013198	El003G167230	CP6_g6903_DN3_SP0_c.t1
OG0013199	El003G167130	CP6_g6901_DN2_SP0_c.t1
OG0013200	El003G167120	CP6_g6900_DN3_SP0_c.t1
OG0013201	El003G166720	CP6_g6878_DN2_SP1_c.t1, CP16_g55187_DN3_SP0_c.t1
OG0013202	El003G165710	CP6_g6816_DN2_SP0_c.t1
OG0013203	El001G028870	CP3_g13603_DN2_SP0_c.t1
OG0013204	El003G165690	CP6_g6815_DN3_SP8_c.t1
OG0013205	El003G144680	CP5_g268_DN2_SP0_c.t1
OG0013206	El003G165340	CP6_g6781_DN3_SP8_c.t1
OG0013207	El003G164780	CP6_g6729_DN2_SP0_c.t1
OG0013208	El003G164680	CP6_g6715_DN3_SP3_c.t1
OG0013209	El003G164330	CP6_g6689_DN3_SP1_c.t1
OG0013211	El003G163440	CP19_g18458_DN3_SP8_c.t1
OG0013212	El004G221110	CP9_g28591_DN3_SP8_c.t1
OG0013213	El003G163190	CP19_g18438_DN3_SP1_c.t1
OG0013214	El003G162860	CP19_g18417_DN3_SP0_c.t1
OG0013215	El003G161630	CP19_g18312_DN3_SP2_c.t1
OG0013216	El003G161260	CP19_g18283_DN3_SP0_c.t1
OG0013218	El003G161060	CP19_g18266_DN3_SP0_c.t1
OG0013219	El003G161050	CP19_g18265_DN3_SP7_c.t1
OG0013220	El003G160720	CP19_g18242_DN3_SP0_c.t1
OG0013221	El002G120360	CP7_g44610_DN3_SP2_c.t1
OG0013222	El002G120640	CP7_g44587_DN2_SP0_c.t1
OG0013223	El002G121090	CP7_g44554_DN3_SP0_c.t1
OG0013224	El002G121170	CP7_g44550_DN3_SP4_c.t1
OG0013225	El001G060070	CP8_g54316_DN3_SP8_c.t1
OG0013226	El003G158860	CP19_g18077_DN3_SP4_c.t1
OG0013227	El001G074750	CP11_g33192_DN3_SP1_c.t1
OG0013228	El002G121790	CP7_g44516_DN3_SP8_c.t1
OG0013229	El002G122310	CP7_g44487_DN3_SP1_c.t1
OG0013230	El002G122360	CP7_g44484_DN3_SP3_c.t1
OG0013231	El002G122650	CP7_g44471_DN3_SP0_c.t1
OG0013232	El005G265820, El002G122990	CP7_g44455_DN3_SP7_c.t1
OG0013233	El002G123280	CP7_g44432_DN3_SP1_c.t1
OG0013234	El002G124340, El006G321020	CP7_g44386_DN3_SP0_c.t1
OG0013235	El002G124200	CP7_g44334_DN3_SP0_c.t1
OG0013236	El002G123790	CP7_g44213_DN3_SP0_c.t1
OG0013237	El002G123710	CP7_g44163_DN3_SP5_c.t1
OG0013238	El002G125400	CP1_g41171_DN3_SP0_c.t1, CP1_g41173_DN1_SP0_c.t1
OG0013239	El002G128180	CP1_g39030_DN3_SP3_c.t1
OG0013241	El002G117610	CP7_g44809_DN3_SP6_c.t1
OG0013242	El002G127010	CP1_g39944_DN3_SP8_c.t1
OG0013243	El002G128550	CP1_g38643_DN3_SP8_c.t1
OG0013245	El002G130550	CP10_g43548_DN2_SP0_c.t1, CP1_g38407_DN3_SP0_c.t1
OG0013246	El002G130210	CP1_g38432_DN3_SP8_c.t1
OG0013247	El002G126130	CP1_g39692_DN3_SP8_c.t1
OG0013248	El002G126010	CP1_g39621_DN3_SP0_c.t1
OG0013249	El002G126000	CP1_g39613_DN3_SP8_c.t1
OG0013250	El002G128710	CP1_g38639_DN3_SP3_c.t1
OG0013251	El002G129110	CP1_g38516_DN3_SP2_c.t1
OG0013252	El002G113510	CP7_g45100_DN3_SP6_c.t1
OG0013253	El002G113470	CP7_g45102_DN3_SP5_c.t1
OG0013254	El002G113760	CP7_g45079_DN3_SP4_c.t1
OG0013255	El002G113840	CP7_g45073_DN3_SP6_c.t1
OG0013256	El002G113860	CP7_g45071_DN3_SP0_c.t1
OG0013257	El002G114340	CP7_g45034_DN3_SP2_c.t1
OG0013258	El002G114510	CP7_g45020_DN3_SP3_c.t1
OG0013259	El002G114770	CP7_g45009_DN3_SP0_c.t1
OG0013260	El002G114930	CP7_g45002_DN3_SP0_c.t1
OG0013261	El005G267920	CP12_g30850_DN3_SP3_c.t1
OG0013262	El002G115120	CP7_g44988_DN2_SP2_c.t1
OG0013263	El002G115380, El002G115290	CP7_g44972_DN3_SP6_c.t1
OG0013264	El002G115860	CP7_g44911_DN3_SP7_c.t1
OG0013265	El002G116550	CP7_g44872_DN3_SP0_c.t1
OG0013266	El003G146890	CP5_g471_DN3_SP0_c.t1
OG0013267	El003G146860	CP5_g467_DN3_SP6_c.t1
OG0013268	El003G146610	CP5_g446_DN3_SP8_c.t1
OG0013269	El003G146320	CP5_g422_DN3_SP7_c.t1
OG0013270	El003G146280	CP5_g419_DN3_SP4_c.t1
OG0013271	El003G146200	CP5_g413_DN3_SP4_c.t1
OG0013272	El005G275360	CP10_g43740_DN3_SP7_c.t1
OG0013273	El003G145960	CP5_g390_DN3_SP8_c.t1
OG0013274	El003G145820	CP5_g377_DN3_SP7_c.t1
OG0013275	El003G145810	CP5_g376_DN3_SP8_c.t1
OG0013276	El003G145780	CP5_g373_DN3_SP8_c.t1
OG0013277	El003G145750	CP5_g370_DN3_SP8_c.t1
OG0013278	El003G145700	CP5_g364_DN3_SP7_c.t1
OG0013279	El003G145580	CP5_g354_DN3_SP8_c.t1
OG0013280	El003G145540	CP5_g351_DN3_SP8_c.t1
OG0013281	El003G145230	CP5_g320_DN3_SP7_c.t1
OG0013282	El003G145090	CP5_g302_DN3_SP6_c.t1
OG0013283	El003G145080, El003G145050	CP5_g301_DN3_SP1_c.t1
OG0013284	El003G144990	CP5_g295_DN3_SP0_c.t1
OG0013285	El003G144430	CP5_g264_DN3_SP7_c.t1
OG0013286	El003G144160	CP5_g222_DN3_SP1_c.t1
OG0013287	El001G024070	CP3_g14016_DN3_SP0_c.t1
OG0013288	El003G143730	CP5_g195_DN3_SP4_c.t1
OG0013289	El003G143720	CP5_g194_DN3_SP0_c.t1
OG0013290	El003G143680	CP5_g190_DN3_SP0_c.t1
OG0013291	El003G143500	CP5_g171_DN3_SP6_c.t1
OG0013292	El003G143490	CP5_g170_DN3_SP8_c.t1
OG0013293	El003G143480	CP5_g169_DN3_SP8_c.t1
OG0013294	El002G113320	CP7_g45114_DN3_SP6_c.t1
OG0013295	El003G143420	CP5_g166_DN2_SP0_c.t1
OG0013297	El003G142940	CP5_g125_DN3_SP8_c.t1
OG0013298	El003G142930	CP5_g124_DN3_SP6_c.t1
OG0013299	El003G142750	CP5_g111_DN3_SP0_c.t1
OG0013300	El003G142700	CP5_g106_DN3_SP8_c.t1
OG0013301	El003G142600	CP5_g94_DN3_SP3_c.t1
OG0013302	El003G142230	CP5_g59_DN3_SP8_c.t1
OG0013303	El003G142160	CP5_g52_DN3_SP0_c.t1
OG0013304	El003G142110	CP5_g48_DN3_SP3_c.t1
OG0013305	El003G141940	CP5_g34_DN3_SP0_c.t1
OG0013306	El003G141730	CP5_g12_DN3_SP8_c.t1
OG0013307	El003G141820	CP5_g20_DN3_SP2_c.t1
OG0013309	El003G141670	CP5_g7_DN3_SP8_c.t1
OG0013310	El006G320620	CP16_g54802_DN3_SP2_c.t1
OG0013311	El003G183740	CP5_g2061_DN3_SP8_c.t1
OG0013312	El003G184230	CP5_g1972_DN3_SP8_c.t1
OG0013313	El003G184550	CP5_g1950_DN3_SP0_c.t1
OG0013314	El003G184750	CP5_g1857_DN3_SP2_c.t1
OG0013315	El003G185160	CP5_g1823_DN3_SP7_c.t1
OG0013316	El003G185560	CP5_g1795_DN3_SP0_c.t1
OG0013317	El003G185660	CP5_g1784_DN3_SP1_c.t1
OG0013318	El003G185730	CP5_g1779_DN3_SP5_c.t1
OG0013319	El003G186010	CP5_g1739_DN3_SP8_c.t1
OG0013320	El003G186080	CP5_g1736_DN3_SP7_c.t1
OG0013321	El003G186330	CP5_g1715_DN3_SP8_c.t1
OG0013322	El003G186870	CP5_g1668_DN3_SP8_c.t1
OG0013323	El003G187210	CP5_g1641_DN3_SP8_c.t1
OG0013324	El003G187450, El003G187440	CP5_g1637_DN3_SP6_c.t1
OG0013325	El003G188270	CP5_g1628_DN3_SP0_c.t1
OG0013326	El003G188250	CP5_g1623_DN3_SP8_c.t1
OG0013327	El003G188240	CP5_g1622_DN3_SP8_c.t1
OG0013328	El003G188500, El003G188490	CP5_g1592_DN3_SP1_c.t1
OG0013329	El003G188940	CP5_g1560_DN2_SP0_c.t1
OG0013331	El003G189750	CP5_g1490_DN2_SP1_c.t1, CP5_g1482_DN3_SP8_c.t1
OG0013332	El003G189760	CP5_g1481_DN2_SP0_c.t1
OG0013333	El001G045640, El001G061680	CP8_g54460_DN3_SP8_c.t1
OG0013334	El002G118960	CP7_g44731_DN3_SP0_c.t1
OG0013335	El001G014930	CP3_g14844_DN3_SP4_c.t1
OG0013336	El001G007680	CP20_g4329_DN3_SP6_c.t1
OG0013338	El006G295680	CP4_g25201_DN3_SP0_c.t1
OG0013339	El006G295720	CP4_g25206_DN3_SP5_c.t1
OG0013340	El006G295870	CP4_g25222_DN3_SP3_c.t1
OG0013341	El001G009820	CP20_g4107_DN3_SP8_c.t1
OG0013342	El001G010030	CP20_g4048_DN3_SP8_c.t1
OG0013343	El001G010230	CP20_g4004_DN3_SP4_c.t1
OG0013344	El001G010240	CP20_g4000_DN3_SP3_c.t1
OG0013345	El001G010250	CP20_g3999_DN3_SP8_c.t1
OG0013346	El001G010400	CP20_g3973_DN3_SP1_c.t1
OG0013347	El001G010420	CP20_g3956_DN3_SP8_c.t1
OG0013348	El001G060330	CP8_g54344_DN3_SP0_c.t1
OG0013349	El001G010860	CP34_g51507_DN3_SP3_c.t1
OG0013350	El005G275500	CP10_g43728_DN3_SP3_c.t1
OG0013351	El002G125500	CP1_g41429_DN3_SP8_c.t1
OG0013352	El001G011370	CP14_g23549_DN2_SP0_c.t1
OG0013353	El001G011360	CP14_g23526_DN3_SP4_c.t1
OG0013354	El001G011340	CP14_g23484_DN3_SP8_c.t1
OG0013355	El006G297150	CP4_g25326_DN3_SP8_c.t1
OG0013356	El006G309000	CP4_g25384_DN3_SP1_c.t1
OG0013357	El006G298310	CP4_g25385_DN3_SP1_c.t1
OG0013358	El006G298340	CP4_g25389_DN2_SP0_c.t1
OG0013359	El006G295650	CP4_g25199_DN3_SP5_c.t1
OG0013360	El007G358610	CP13_g20346_DN3_SP0_c.t1
OG0013361	El007G358560	CP13_g20349_DN3_SP0_c.t1
OG0013362	El007G358510	CP13_g20353_DN3_SP0_c.t1
OG0013363	El007G358340	CP13_g20364_DN3_SP8_c.t1
OG0013364	El007G358160	CP13_g20425_DN3_SP4_c.t1
OG0013365	El007G358020	CP13_g20459_DN3_SP6_c.t1
OG0013366	El002G128930	CP1_g38530_DN3_SP6_c.t1
OG0013367	El007G357570	CP13_g20612_DN3_SP4_c.t1
OG0013368	El007G357320	CP13_g20752_DN3_SP0_c.t1
OG0013369	El002G132060	CP1_g38282_DN3_SP7_c.t1
OG0013370	El007G357100	CP13_g20817_DN3_SP1_c.t1
OG0013371	El007G356930	CP22_g17227_DN3_SP7_c.t1
OG0013372	El001G054080	CP4_g24796_DN3_SP0_c.t1
OG0013373	El007G356760	CP22_g17339_DN3_SP1_c.t1
OG0013374	El007G356590	CP22_g17360_DN3_SP2_c.t1
OG0013375	El007G359700	CP13_g20237_DN3_SP0_c.t1
OG0013376	El007G356530	CP22_g17685_DN3_SP6_c.t1
OG0013377	El006G292240	CP4_g24922_DN3_SP7_c.t1
OG0013378	El007G356500	CP22_g17682_DN3_SP7_c.t1
